Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
5972; EUNAPOLI - 230;;  5,190;  5,608;  5,357;  5,312;;;  5,312;
6131; EXTREMOZ II - 230;;  9,297; 18,549; 12,998; 12,953;;; 12,953;
610; F.DIAS - 440;;  7,257;  1,741;  5,051;  5,005;;;  5,005;
609; F.DIAS - 500;;  7,685;  2,239;  5,507;  5,461;;;  5,461;
60; F.IGUACU - 765;;  8,349;  0,187;  5,085;  5,039;;;  5,039;
962; FARROUPILHA - 230;;  7,944;  0,000;  4,766;  4,959;;;  4,959;
1071; FOZ DO CHAPECO - 230;;  9,411;  0,000;  5,646;  5,601;;;  5,601;
898; FCHOPIM--230;;  8,220;  0,000;  4,932;  4,959;;;  4,959;
6980; FEIJO - 230;; 10,064;  0,808;  6,362;  6,316;;;  6,316;
41450; FIBR-F RS - 230;;  7,603;  0,000;  4,562;  4,959;;;  4,959;
1315; FIBRAPLAC - 230;;  7,560;  0,000;  4,536;  4,959;;;  4,959;
843; F.IGUACUNORTE - 230;;  5,635;  0,000;  3,381;  4,959;;;  4,959;
884; FIGUEIRA - 230;;  6,932;  0,000;  4,159;  4,959;;;  4,959;
2992; FIRMINOPOLIS - 230;; 10,693;  3,982;  8,009;  7,963;;;  7,963;
5420; FLORESTA II - 230;;  8,905; 17,385; 12,297; 12,252;;; 12,252;
5755; FORD - 230;;  6,108; 12,265;  8,571;  8,526;;;  8,526;
961; FORQUILINHA - 230;;  7,137;  0,000;  4,282;  4,959;;;  4,959;
5452; FORTALEZA - 230;;  8,654; 17,355; 12,134; 12,089;;; 12,089;
9435; F.IGUACU - 500;;  8,375;  0,179;  5,097;  5,052;;;  5,052;
5458; FORTALEZA II - 230;;  8,731; 17,383; 12,192; 12,146;;; 12,146;
5451; FORTALEZA II - 500;;  9,612; 17,816; 12,893; 12,848;;; 12,848;
5902; FUNIL - 230;;  5,013;  6,855;  5,750;  5,705;;;  5,705;
136; FURNAS - 345;;  7,778;  3,111;  5,911;  5,866;;;  5,866;
8980; FUTURA - 500;; 10,162; 15,891; 12,454; 12,408;;; 12,408;
763; GOIANIA LESTE - 230;;  7,621;  2,809;  5,696;  5,651;;;  5,651;
5881; G. MANGABEIRA - 230;;  6,643; 10,797;  8,304;  8,259;;;  8,259;
8393; GAMELEIRA - 230;;  9,693; 17,615; 12,862; 12,817;;; 12,817;
972; GARABI 1 - 525;;  8,928;  0,000;  5,357;  5,311;;;  5,311;
973; GARABI 2 - 525;;  8,928;  0,000;  5,357;  5,311;;;  5,311;
5091; GARANHUNS II - 230;;  8,327; 17,000; 11,796; 11,751;;; 11,751;
5090; GARANHUNS - 500;;  8,896; 17,140; 12,194; 12,148;;; 12,148;
1206; GARIBALDI - 230;;  7,555;  0,000;  4,533;  4,959;;;  4,959;
9533; GASPAR 2 -230;;  6,673;  0,000;  4,004;  4,959;;;  4,959;
10081; GASPAR 2 - 525;;  7,721;  0,000;  4,633;  4,959;;;  4,959;
800; AREIA - 500;;  8,626;  0,000;  5,175;  5,130;;;  5,130;
6061; GENTIO DO OURO II - 230;; 11,290; 13,738; 12,269; 12,224;;; 12,224;
6060; GENTIO DO OURO II - 500;; 10,843; 13,011; 11,710; 11,665;;; 11,665;
585; GERDAU SP - 440;;  6,045;  0,274;  3,737;  4,959;;;  4,959;
540; GETULINA - 440;;  8,170;  1,423;  5,471;  5,426;;;  5,426;
7191; GILBUES - 230;; 10,073; 13,855; 11,586; 11,540;;; 11,540;
7190; GILBUES II - 500;; 10,581; 14,176; 12,019; 11,974;;; 11,974;
3023; GOIANIA - 230;;  8,478;  4,098;  6,726;  6,681;;;  6,681;
5201; GOIANINHA - 230;;  7,201; 16,425; 10,890; 10,845;;; 10,845;
817; PARIGOT SOUZA - 230;;  6,848;  0,000;  4,109;  4,959;;;  4,959;
107; GRAJAU - 500;;  6,871;  2,438;  5,098;  5,053;;;  5,053;
1210; GRAVATA2 - 230;;  7,488;  0,000;  4,493;  4,959;;;  4,959;
1313; GRAVATAI3 - 230;;  7,518;  0,000;  4,511;  4,959;;;  4,959;
976; GRAVATAI - 525;;  8,221;  0,000;  4,933;  4,959;;;  4,959;
813; GRALHA AZUL - 230;;  7,239;  0,000;  4,343;  4,959;;;  4,959;
978; GUAIRA F -230;;  8,048;  0,000;  4,829;  4,959;;;  4,959;
1199; GUAIBA - 230;;  7,836;  0,000;  4,702;  4,959;;;  4,959;
975; GUAIBA3 - 230;;  7,904;  0,000;  4,742;  4,959;;;  4,959;
974; GUAIBA3 - 525;;  8,398;  0,000;  5,039;  4,994;;;  4,994;
873; GUAIRA F - 525;;  8,185;  0,077;  4,941;  4,959;;;  4,959;
6471; GUAMA - 230;;  7,397; 12,786;  9,553;  9,507;;;  9,507;
10136; GUARAPUAVA OESTE - 230;;  7,755;  0,000;  4,653;  4,959;;;  4,959;
1213; GUARITA - 230;;  8,554;  0,000;  5,132;  5,087;;;  5,087;
126; GUARULHOS - 345;;  6,057;  0,096;  3,672;  4,959;;;  4,959;
