USINA;CEG;CÓD. ONS;UF;MUST;CLASSIFICAÇÃO;CICLO TC N-1;CICLO TB N;TC N;TUST Estab.;TUST RB
EOL V.DE SAO MIGUEL;030514-6;;RN;29,7;ENVOLTÓRIA;;15,384;15,384;;15,384
EOL V.DE TIANGUA;030585-5;;CE;26,5;ENVOLTÓRIA;;13,470;13,470;;13,470
EOL V.DE TIANGUA NORTE;030584-7;;CE;27,8;ENVOLTÓRIA;;13,470;13,470;;13,470
EOL V.DO PARAZINHO;030596-0;;CE;27,7;ENVOLTÓRIA;;13,470;13,470;;13,470
EOL V.MORRO DO CHAPEU;030582-0;;CE;26,2;ENVOLTÓRIA;;13,470;13,470;;13,470
EOL VAQUETA;031424-2;;BA;22,8;ENVOLTÓRIA;;11,111;11,111;;11,111
EOL VELLOZIA;032113-3;;BA;16,1;ENVOLTÓRIA;;11,003;11,003;;11,003
EOL VENTO FORMOSO;030595-2;;CE;26,3;ENVOLTÓRIA;;13,470;13,470;;13,470
EOL VENTOS CAMPO FORMOSO I;030943-5;;BA;29,9;ENVOLTÓRIA;;13,359;13,359;;13,359
EOL VENTOS CAMPO FORMOSO II;031010-7;;BA;29,9;ENVOLTÓRIA;;13,359;13,359;;13,359
EOL VENTOS DA ANDORINHA;030944-3;;BA;29,9;ENVOLTÓRIA;;13,359;13,359;;13,359
EOL VENTOS DA BAHIA I;032526-0;;BA;28,6;ENVOLTÓRIA;;11,913;11,913;;11,913
EOL VENTOS DA BAHIA III;032527-9;;BA;30,8;ENVOLTÓRIA;;11,913;11,913;;11,913
EOL VENTOS DA BAHIA IX;032531-7;;BA;28,6;ENVOLTÓRIA;;11,913;11,913;;11,913
EOL VENTOS DA BAHIA XIII;032535-0;;BA;49,5;ENVOLTÓRIA;;12,049;12,049;;12,049
EOL VENTOS DA BAHIA XIV;032536-8;;BA;33,0;ENVOLTÓRIA;;12,049;12,049;;12,049
EOL VENTOS DA BAHIA XVIII;034883-0;;BA;28,6;ENVOLTÓRIA;;11,913;11,913;;11,913
EOL VENTOS DA BAHIA XXIII;035234-9;;BA;49,5;ENVOLTÓRIA;;12,049;12,049;;12,049
EOL VENTOS DA BAHIA XXVII;034889-9;;BA;49,5;ENVOLTÓRIA;;12,049;12,049;;12,049
EOL VENTOS DA SANTA DULCE;033648-3;;BA;27,6;ENVOLTÓRIA;;11,913;11,913;;11,913
EOL VENTOS DA SANTA ESPERANCA;033649-1;;BA;27,6;ENVOLTÓRIA;;11,913;11,913;;11,913
EOL VENTOS DE ARAPUA 1;035240-3;;PB;24,3;ENVOLTÓRIA;;14,924;14,924;;14,924
EOL VENTOS DE ARAPUA 2;035241-1;;PB;34,7;ENVOLTÓRIA;;14,924;14,924;;14,924
EOL VENTOS DE ARAPUA 3;035242-0;;PB;13,9;ENVOLTÓRIA;;14,924;14,924;;14,924
EOL VENTOS DE GUARAS I;031563-0;;BA;30,0;ENVOLTÓRIA;;13,359;13,359;;13,359
EOL VENTOS DE HORIZONTE;030925-7;;RN;16,1;ENVOLTÓRIA;;15,384;15,384;;15,384
EOL VENTOS DE ICAPUI;032398-5;;CE;21,0;ENVOLTÓRIA;;15,559;15,559;;15,559
EOL VENTOS DE MORRINHOS;030945-1;;BA;29,9;ENVOLTÓRIA;;13,359;13,359;;13,359
EOL VENTOS DE S J PAULO II;048517-9;;PI;30,8;ENVOLTÓRIA;;14,263;14,263;;14,263
EOL VENTOS DE S.ANGELINA;031275-4;;PI;28,7;ENVOLTÓRIA;;14,263;14,263;;14,263
EOL VENTOS DE S.BARBARA;031274-6;;PI;28,7;ENVOLTÓRIA;;14,263;14,263;;14,263
EOL VENTOS DE SANTA ALEXANDRINA;048511-0;;PI;43,0;ENVOLTÓRIA;;14,263;14,263;;14,263
EOL VENTOS DE SANTA ANGELA 01;033005-1;;PI;30,8;ENVOLTÓRIA;;13,554;13,554;;13,554
EOL VENTOS DE SANTA ANGELA 02;033006-0;;PI;30,8;ENVOLTÓRIA;;13,554;13,554;;13,554
EOL VENTOS DE SANTA ANGELA 03;033007-8;;PI;30,8;ENVOLTÓRIA;;13,554;13,554;;13,554
EOL VENTOS DE SANTA ANGELA 04;033008-6;;PI;30,8;ENVOLTÓRIA;;13,554;13,554;;13,554
EOL VENTOS DE SANTA ANGELA 05;033009-4;;PI;30,6;ENVOLTÓRIA;;13,554;13,554;;13,554
EOL VENTOS DE SANTA ANGELA 06;033010-8;;PI;30,6;ENVOLTÓRIA;;13,554;13,554;;13,554
EOL VENTOS DE SANTA ANGELA 07;033011-6;;PI;24,5;ENVOLTÓRIA;;13,554;13,554;;13,554
EOL VENTOS DE SANTA ANGELA 08;033012-4;;PI;30,6;ENVOLTÓRIA;;13,554;13,554;;13,554
EOL VENTOS DE SANTA ANGELA 09;033013-2;;PI;43,3;ENVOLTÓRIA;;13,554;13,554;;13,554
EOL VENTOS DE SANTA ANGELA 10;033014-0;;PI;40,3;ENVOLTÓRIA;;13,554;13,554;;13,554
EOL VENTOS DE SANTA ANGELA 11;033015-9;;PI;43,5;ENVOLTÓRIA;;13,554;13,554;;13,554
EOL VENTOS DE SANTA ANGELA 12;033016-7;;PI;29,4;ENVOLTÓRIA;;13,554;13,554;;13,554
EOL VENTOS DE SANTA ANGELA 13;033017-5;;PI;27,8;ENVOLTÓRIA;;13,554;13,554;;13,554
EOL VENTOS DE SANTA ANGELA 14;033018-3;;PI;42,1;ENVOLTÓRIA;;13,554;13,554;;13,554
EOL VENTOS DE SANTA ANGELA 15;033019-1;;PI;42,7;ENVOLTÓRIA;;13,554;13,554;;13,554
EOL VENTOS DE SANTA ANGELA 16;033020-5;;PI;30,8;ENVOLTÓRIA;;13,554;13,554;;13,554
EOL VENTOS DE SANTA ANGELA 17;033021-3;;PI;46,5;ENVOLTÓRIA;;13,554;13,554;;13,554
EOL VENTOS DE SANTA ANGELA 18;033022-1;;PI;30,8;ENVOLTÓRIA;;13,554;13,554;;13,554
EOL VENTOS DE SANTA ANGELA 19;033023-0;;PI;29,5;ENVOLTÓRIA;;13,554;13,554;;13,554
EOL VENTOS DE SANTA ANGELA 20;033024-8;;PI;29,5;ENVOLTÓRIA;;13,554;13,554;;13,554
EOL VENTOS DE SANTA ANGELA 21;033025-6;;PI;26,6;ENVOLTÓRIA;;13,554;13,554;;13,554
EOL VENTOS DE SANTA APARECIDA;034736-1;;BA;26,5;ENVOLTÓRIA;;11,913;11,913;;11,913
EOL VENTOS DE SANTA AURORA;034742-6;;BA;26,6;ENVOLTÓRIA;;11,913;11,913;;11,913
EOL VENTOS DE SANTA BEATRIZ;034738-8;;BA;26,6;ENVOLTÓRIA;;11,913;11,913;;11,913
EOL VENTOS DE SANTA BRIGIDA I;031365-3;;PE;14,2;ENVOLTÓRIA;;13,902;13,902;;13,902
EOL VENTOS DE SANTA BRIGIDA II;031363-7;;PE;28,4;ENVOLTÓRIA;;13,902;13,902;;13,902
EOL VENTOS DE SANTA BRIGIDA III;031354-8;;PE;30,0;ENVOLTÓRIA;;13,902;13,902;;13,902
EOL VENTOS DE SANTA BRIGIDA IV;031370-0;;PE;28,4;ENVOLTÓRIA;;13,902;13,902;;13,902
EOL VENTOS DE SANTA BRIGIDA V;031346-7;;PE;30,0;ENVOLTÓRIA;;13,902;13,902;;13,902
EOL VENTOS DE SANTA BRIGIDA VI;031353-0;;PE;30,0;ENVOLTÓRIA;;13,902;13,902;;13,902
EOL VENTOS DE SANTA BRIGIDA VII;031422-6;;PE;28,4;ENVOLTÓRIA;;13,902;13,902;;13,902
EOL VENTOS DE SANTA EMILIA;034717-5;;BA;26,5;ENVOLTÓRIA;;11,913;11,913;;11,913
EOL VENTOS DE SANTA ESPERANCA 08;034661-6;;BA;25,0;ENVOLTÓRIA;;11,666;11,666;;11,666
EOL VENTOS DE SANTA ESPERANCA 13;034692-6;;BA;33,3;ENVOLTÓRIA;;11,742;11,742;;11,742
EOL VENTOS DE SANTA ESPERANCA 15;034507-5;;BA;45,8;ENVOLTÓRIA;;11,742;11,742;;11,742
EOL VENTOS DE SANTA ESPERANCA 16;034508-3;;BA;41,7;ENVOLTÓRIA;;11,666;11,666;;11,666
EOL VENTOS DE SANTA ESPERANCA 17;034509-1;;BA;41,7;ENVOLTÓRIA;;11,742;11,742;;11,742
EOL VENTOS DE SANTA ESPERANCA 21;034511-3;;BA;45,9;ENVOLTÓRIA;;11,666;11,666;;11,666
EOL VENTOS DE SANTA ESPERANCA 22;034512-1;;BA;45,9;ENVOLTÓRIA;;11,666;11,666;;11,666
EOL VENTOS DE SANTA ESPERANCA 25;034513-0;;BA;25,0;ENVOLTÓRIA;;11,666;11,666;;11,666
EOL VENTOS DE SANTA ESPERANCA 26;034514-8;;BA;45,9;ENVOLTÓRIA;;11,666;11,666;;11,666
EOL VENTOS DE SANTA EUGENIA 01;038077-6;;BA;50,0;ENVOLTÓRIA;;12,518;12,518;;12,518
EOL VENTOS DE SANTA EUGENIA 02;038078-4;;BA;11,3;ENVOLTÓRIA;;12,518;12,518;;12,518
EOL VENTOS DE SANTA EUGENIA 03;038079-2;;BA;39,5;ENVOLTÓRIA;;12,518;12,518;;12,518
EOL VENTOS DE SANTA EUGENIA 05;038081-4;;BA;33,9;ENVOLTÓRIA;;12,518;12,518;;12,518
EOL VENTOS DE SANTA EUGENIA 06;038082-2;;BA;33,9;ENVOLTÓRIA;;12,518;12,518;;12,518
EOL VENTOS DE SANTA EUGENIA 07;038083-0;;BA;17,0;ENVOLTÓRIA;;12,518;12,518;;12,518
EOL VENTOS DE SANTA EUGENIA 08;038084-9;;BA;28,2;ENVOLTÓRIA;;12,518;12,518;;12,518
EOL VENTOS DE SANTA EUGENIA 09;038085-7;;BA;39,5;ENVOLTÓRIA;;12,518;12,518;;12,518
EOL VENTOS DE SANTA EUGENIA 10;038086-5;;BA;45,2;ENVOLTÓRIA;;12,951;12,951;;12,951
EOL VENTOS DE SANTA EUGENIA 11;038087-3;;BA;28,2;ENVOLTÓRIA;;12,951;12,951;;12,951
EOL VENTOS DE SANTA EUGENIA 12;038088-1;;BA;39,5;ENVOLTÓRIA;;12,518;12,518;;12,518
EOL VENTOS DE SANTA EUGENIA 13;038089-0;;BA;45,2;ENVOLTÓRIA;;12,518;12,518;;12,518
EOL VENTOS DE SANTA EUGENIA 14;038090-3;;BA;22,6;ENVOLTÓRIA;;12,951;12,951;;12,951
EOL VENTOS DE SANTA JOANA I;031581-8;;PI;28,9;ENVOLTÓRIA;;14,712;14,712;;14,712
EOL VENTOS DE SANTA JOANA II;031361-0;;PI;29,9;ENVOLTÓRIA;;14,311;14,311;;14,311
EOL VENTOS DE SANTA JOANA III;031580-0;;PI;29,6;ENVOLTÓRIA;;14,712;14,712;;14,712
EOL VENTOS DE SANTA JOANA IV;031520-6;;PI;27,2;ENVOLTÓRIA;;14,712;14,712;;14,712
EOL VENTOS DE SANTA JOANA IX;031417-0;;PI;29,6;ENVOLTÓRIA;;14,432;14,432;;14,432
EOL VENTOS DE SANTA JOANA V;031538-9;;PI;28,9;ENVOLTÓRIA;;14,712;14,712;;14,712
EOL VENTOS DE SANTA JOANA VI;031367-0;;PI;29,8;ENVOLTÓRIA;;14,311;14,311;;14,311
EOL VENTOS DE SANTA JOANA VII;031597-4;;PI;28,9;ENVOLTÓRIA;;14,712;14,712;;14,712
EOL VENTOS DE SANTA JOANA VIII;031366-1;;PI;29,8;ENVOLTÓRIA;;14,311;14,311;;14,311
EOL VENTOS DE SANTA JOANA X;031393-9;;PI;29,6;ENVOLTÓRIA;;14,432;14,432;;14,432
EOL VENTOS DE SANTA JOANA XI;031388-2;;PI;29,6;ENVOLTÓRIA;;14,432;14,432;;14,432
EOL VENTOS DE SANTA JOANA XII;031414-5;;PI;28,9;ENVOLTÓRIA;;14,432;14,432;;14,432
EOL VENTOS DE SANTA JOANA XIII;031394-7;;PI;29,6;ENVOLTÓRIA;;14,432;14,432;;14,432
EOL VENTOS DE SANTA JOANA XIV;031368-8;;PI;29,9;ENVOLTÓRIA;;14,311;14,311;;14,311
EOL VENTOS DE SANTA JOANA XV;031416-1;;PI;28,9;ENVOLTÓRIA;;14,432;14,432;;14,432
EOL VENTOS DE SANTA JOANA XVI;031392-0;;PI;28,9;ENVOLTÓRIA;;14,432;14,432;;14,432
EOL VENTOS DE SANTA LEIA 1;032593-7;;RN;66,2;ENVOLTÓRIA;;15,455;15,455;;15,455
EOL VENTOS DE SANTA LEIA 12;045010-3;;RN;63,6;ENVOLTÓRIA;;15,455;15,455;;15,455
EOL VENTOS DE SANTA LEIA 13;045011-1;;RN;64,8;ENVOLTÓRIA;;15,455;15,455;;15,455
EOL VENTOS DE SANTA LEIA 14;045012-0;;RN;64,8;ENVOLTÓRIA;;15,455;15,455;;15,455
EOL VENTOS DE SANTA LEIA 2;033681-5;;RN;66,2;ENVOLTÓRIA;;15,455;15,455;;15,455
EOL VENTOS DE SANTA LEIA 3;034937-2;;RN;66,2;ENVOLTÓRIA;;15,455;15,455;;15,455
EOL VENTOS DE SANTA LEIA 4;033690-4;;RN;65,8;ENVOLTÓRIA;;15,455;15,455;;15,455
EOL VENTOS DE SANTA LEIA 5;033691-2;;RN;66,2;ENVOLTÓRIA;;15,455;15,455;;15,455
EOL VENTOS DE SANTA LUZIA 01;049398-8;;BA;41,2;ENVOLTÓRIA;;11,881;11,881;;11,881
EOL VENTOS DE SANTA LUZIA 02;049399-6;;BA;41,2;ENVOLTÓRIA;;11,881;11,881;;11,881
EOL VENTOS DE SANTA LUZIA 03;049416-0;;BA;41,2;ENVOLTÓRIA;;11,881;11,881;;11,881
EOL VENTOS DE SANTA LUZIA 04;049417-8;;BA;41,2;ENVOLTÓRIA;;11,881;11,881;;11,881
EOL VENTOS DE SANTA LUZIA 05;049418-6;;BA;41,2;ENVOLTÓRIA;;11,881;11,881;;11,881
EOL VENTOS DE SANTA LUZIA 06;049419-4;;BA;41,2;ENVOLTÓRIA;;11,881;11,881;;11,881
EOL VENTOS DE SANTA LUZIA 07;049420-8;;BA;41,2;ENVOLTÓRIA;;11,881;11,881;;11,881
EOL VENTOS DE SANTA LUZIA 08;049421-6;;BA;41,2;ENVOLTÓRIA;;11,881;11,881;;11,881
EOL VENTOS DE SANTA LUZIA 09;049422-4;;BA;41,2;ENVOLTÓRIA;;11,881;11,881;;11,881
EOL VENTOS DE SANTA LUZIA 10;049423-2;;BA;41,2;ENVOLTÓRIA;;11,881;11,881;;11,881
EOL VENTOS DE SANTA LUZIA 11;051585-0;;RN;49,5;ENVOLTÓRIA;;15,048;15,048;;15,048
EOL VENTOS DE SANTA LUZIA 12;051586-8;;RN;54,0;ENVOLTÓRIA;;15,048;15,048;;15,048
EOL VENTOS DE SANTA LUZIA 13;051587-6;;RN;54,0;ENVOLTÓRIA;;15,048;15,048;;15,048
EOL VENTOS DE SANTA LUZIA 14;051588-4;;BA;74,4;ENVOLTÓRIA;;12,448;12,448;;12,448
EOL VENTOS DE SANTA LUZIA 15;051589-2;;BA;74,4;ENVOLTÓRIA;;12,448;12,448;;12,448
EOL VENTOS DE SANTA LUZIA 16;051590-6;;BA;74,4;ENVOLTÓRIA;;12,448;12,448;;12,448
EOL VENTOS DE SANTA LUZIA 17;051591-4;;BA;5,3;ENVOLTÓRIA;;12,448;12,448;;12,448
EOL VENTOS DE SANTA MARTINA 01;038310-4;;RN;61,7;ENVOLTÓRIA;;15,399;15,399;;15,399
EOL VENTOS DE SANTA MARTINA 09;038318-0;;RN;61,7;ENVOLTÓRIA;;15,399;15,399;;15,399
EOL VENTOS DE SANTA MARTINA 10;038319-8;;RN;61,7;ENVOLTÓRIA;;15,399;15,399;;15,399
EOL VENTOS DE SANTA MARTINA 11;038320-1;;RN;61,7;ENVOLTÓRIA;;15,399;15,399;;15,399
EOL VENTOS DE SANTA MARTINA 12;038321-0;;RN;61,7;ENVOLTÓRIA;;15,399;15,399;;15,399
EOL VENTOS DE SANTA MARTINA 13;038322-8;;RN;65,8;ENVOLTÓRIA;;15,399;15,399;;15,399
EOL VENTOS DE SANTA MARTINA 14;038323-6;;RN;61,7;ENVOLTÓRIA;;15,399;15,399;;15,399
EOL VENTOS DE SANTA ROSALIA 05;049895-5;;CE;42,0;ENVOLTÓRIA;;13,470;13,470;;13,470
EOL VENTOS DE SANTA ROSALIA 06;049896-3;;CE;42,0;ENVOLTÓRIA;;13,470;13,470;;13,470
EOL VENTOS DE SANTA ROSALIA 07;049897-1;;CE;42,0;ENVOLTÓRIA;;13,470;13,470;;13,470
EOL VENTOS DE SANTO ABRAAO;032884-7;;BA;27,6;ENVOLTÓRIA;;11,913;11,913;;11,913
EOL VENTOS DE SANTO ALDERICO;048512-8;;PI;38,7;ENVOLTÓRIA;;15,197;15,197;;15,197
EOL VENTOS DE SANTO ANTERO;035249-7;;PI;46,4;ENVOLTÓRIA;;15,197;15,197;;15,197
EOL VENTOS DE SANTO ANTONIO 01;047205-0;;RN;45,0;ENVOLTÓRIA;;15,048;15,048;;15,048
EOL VENTOS DE SANTO APOLINARIO;048513-6;;PI;34,2;ENVOLTÓRIA;;15,197;15,197;;15,197
EOL VENTOS DE SANTO AUGUSTO I;031746-2;;PI;18,0;ENVOLTÓRIA;;15,197;15,197;;15,197
EOL VENTOS DE SANTO AUGUSTO II;031747-0;;PI;27,0;ENVOLTÓRIA;;15,197;15,197;;15,197
EOL VENTOS DE SANTO AUGUSTO III;031662-8;;PI;29,6;ENVOLTÓRIA;;14,712;14,712;;14,712
EOL VENTOS DE SANTO AUGUSTO IV;031603-2;;PI;28,9;ENVOLTÓRIA;;14,712;14,712;;14,712
EOL VENTOS DE SANTO AUGUSTO V;031661-0;;PI;29,6;ENVOLTÓRIA;;14,712;14,712;;14,712
EOL VENTOS DE SANTO AUGUSTO VI;031766-7;;PI;29,3;ENVOLTÓRIA;;15,197;15,197;;15,197
EOL VENTOS DE SANTO AUGUSTO VII;031749-7;;PI;18,0;ENVOLTÓRIA;;15,197;15,197;;15,197
EOL VENTOS DE SANTO AUGUSTO VIII;031767-5;;PI;18,0;ENVOLTÓRIA;;15,197;15,197;;15,197
EOL VENTOS DE SANTO ESTEVAO I;031761-6;;PI;24,8;ENVOLTÓRIA;;15,197;15,197;;15,197
EOL VENTOS DE SANTO ESTEVAO II;031762-4;;PI;24,8;ENVOLTÓRIA;;15,197;15,197;;15,197
EOL VENTOS DE SANTO ESTEVAO III;031763-2;;PI;29,3;ENVOLTÓRIA;;15,197;15,197;;15,197
EOL VENTOS DE SANTO ESTEVAO IV;032365-9;;PI;29,3;ENVOLTÓRIA;;15,197;15,197;;15,197
EOL VENTOS DE SANTO ESTEVAO V;031764-0;;PI;27,0;ENVOLTÓRIA;;15,197;15,197;;15,197
EOL VENTOS DE SANTO ONOFRE I;031364-5;;PI;29,9;ENVOLTÓRIA;;14,311;14,311;;14,311
EOL VENTOS DE SANTO ONOFRE II;031362-9;;PI;29,7;ENVOLTÓRIA;;14,311;14,311;;14,311
EOL VENTOS DE SANTO ONOFRE III;031886-8;;PI;29,9;ENVOLTÓRIA;;14,311;14,311;;14,311
EOL VENTOS DE SANTO ONOFRE IV;032366-7;;PI;27,0;ENVOLTÓRIA;;15,197;15,197;;15,197
EOL VENTOS DE SANTO URIEL;030828-5;;BA;16,0;ENVOLTÓRIA;;15,384;15,384;;15,384
EOL VENTOS DE SAO BERNARDO;035250-0;;PI;42,1;ENVOLTÓRIA;;14,263;14,263;;14,263
EOL VENTOS DE SAO CAIO;048514-4;;PI;33,4;ENVOLTÓRIA;;14,263;14,263;;14,263
EOL VENTOS DE SAO CIRIACO;048515-2;;PI;47,4;ENVOLTÓRIA;;14,263;14,263;;14,263
EOL VENTOS DE SAO CIRO;048516-0;;PI;34,0;ENVOLTÓRIA;;14,263;14,263;;14,263
EOL VENTOS DE SAO CLEMENTE I;031818-3;;PE;30,0;ENVOLTÓRIA;;14,472;14,472;;14,472
EOL VENTOS DE SAO CLEMENTE II;031819-1;;PE;30,0;ENVOLTÓRIA;;14,472;14,472;;14,472
EOL VENTOS DE SAO CLEMENTE III;031820-5;;PE;30,0;ENVOLTÓRIA;;14,472;14,472;;14,472
EOL VENTOS DE SAO CLEMENTE IV;031821-3;;PE;30,0;ENVOLTÓRIA;;14,472;14,472;;14,472
EOL VENTOS DE SAO CLEMENTE V;031822-1;;PE;30,0;ENVOLTÓRIA;;14,472;14,472;;14,472
EOL VENTOS DE SAO CLEMENTE VI;031823-0;;PE;26,6;ENVOLTÓRIA;;14,472;14,472;;14,472
EOL VENTOS DE SAO CLEMENTE VII;031824-8;;PE;25,1;ENVOLTÓRIA;;14,472;14,472;;14,472
EOL VENTOS DE SAO CLEMENTE VIII;031825-6;;PE;21,4;ENVOLTÓRIA;;14,472;14,472;;14,472
EOL VENTOS DE SAO CRISPIM;048704-0;;PI;47,3;ENVOLTÓRIA;;14,263;14,263;;14,263
EOL VENTOS DE SAO JANUARIO 01;033508-8;;BA;33,6;ENVOLTÓRIA;;13,806;13,806;;13,806
EOL VENTOS DE SAO JANUARIO 03;033521-5;;BA;33,6;ENVOLTÓRIA;;13,806;13,806;;13,806
EOL VENTOS DE SAO JANUARIO 04;032641-0;;BA;29,4;ENVOLTÓRIA;;13,806;13,806;;13,806
EOL VENTOS DE SAO JANUARIO 05;032644-5;;BA;42,0;ENVOLTÓRIA;;13,806;13,806;;13,806
EOL VENTOS DE SAO JANUARIO 06;033523-1;;BA;37,8;ENVOLTÓRIA;;13,806;13,806;;13,806
EOL VENTOS DE SAO JANUARIO 10;033529-0;;BA;42,0;ENVOLTÓRIA;;13,806;13,806;;13,806
EOL VENTOS DE SAO JANUARIO 11;033530-4;;BA;42,0;ENVOLTÓRIA;;13,806;13,806;;13,806
EOL VENTOS DE SAO JANUARIO 13;033532-0;;BA;42,0;ENVOLTÓRIA;;13,806;13,806;;13,806
EOL VENTOS DE SAO JANUARIO 14;033533-9;;BA;42,0;ENVOLTÓRIA;;13,806;13,806;;13,806
EOL VENTOS DE SAO JANUARIO 15;032642-9;;BA;70,6;ENVOLTÓRIA;;12,922;12,922;;12,922
EOL VENTOS DE SAO JANUARIO 16;033547-9;;BA;70,6;ENVOLTÓRIA;;12,922;12,922;;12,922
EOL VENTOS DE SAO JANUARIO 17;033548-7;;BA;70,6;ENVOLTÓRIA;;12,922;12,922;;12,922
EOL VENTOS DE SAO JANUARIO 18;033549-5;;BA;70,6;ENVOLTÓRIA;;12,922;12,922;;12,922
EOL VENTOS DE SAO JANUARIO 19;037101-7;;BA;70,6;ENVOLTÓRIA;;12,922;12,922;;12,922
EOL VENTOS DE SAO JANUARIO 20;037102-5;;BA;49,4;ENVOLTÓRIA;;14,011;14,011;;14,011
EOL VENTOS DE SAO JANUARIO 21;037103-3;;BA;49,4;ENVOLTÓRIA;;14,011;14,011;;14,011
EOL VENTOS DE SAO JANUARIO 22;037104-1;;BA;49,4;ENVOLTÓRIA;;14,011;14,011;;14,011
EOL VENTOS DE SAO JANUARIO 23;040625-2;;RN;57,6;ENVOLTÓRIA;;15,399;15,399;;15,399
EOL VENTOS DE SAO JOAO PAULO II;048517-9;;PI;30,0;ENVOLTÓRIA;;14,263;14,263;;14,263
EOL VENTOS DE SAO MARTINHO;031412-9;;RN;14,5;ENVOLTÓRIA;;15,384;15,384;;15,384
EOL VENTOS DE SAO RICARDO 01;049170-5;;RN;42,3;ENVOLTÓRIA;;15,867;15,867;;15,867
EOL VENTOS DE SAO RICARDO 02;049171-3;;RN;42,3;ENVOLTÓRIA;;15,867;15,867;;15,867
EOL VENTOS DE SAO RICARDO 03;049172-1;;RN;50,0;ENVOLTÓRIA;;15,867;15,867;;15,867
EOL VENTOS DE SAO RICARDO 04;049173-0;;RN;38,9;ENVOLTÓRIA;;15,867;15,867;;15,867
EOL VENTOS DE SAO RICARDO 10;049179-9;;RN;44,5;ENVOLTÓRIA;;15,867;15,867;;15,867
EOL VENTOS DE SAO RICARDO 11;049180-2;;RN;33,3;ENVOLTÓRIA;;15,867;15,867;;15,867
EOL VENTOS DE SAO ROQUE 03;038105-5;;PI;45,1;ENVOLTÓRIA;;13,984;13,984;;13,984
EOL VENTOS DE SAO ROQUE 05;038107-1;;PI;45,1;ENVOLTÓRIA;;13,984;13,984;;13,984
EOL VENTOS DE SAO ROQUE 06;038108-0;;PI;45,1;ENVOLTÓRIA;;13,984;13,984;;13,984
EOL VENTOS DE SAO ROQUE 07;038109-8;;PI;45,1;ENVOLTÓRIA;;13,984;13,984;;13,984
EOL VENTOS DE SAO ROQUE 1;038103-9;;PI;49,0;ENVOLTÓRIA;;13,984;13,984;;13,984
EOL VENTOS DE SAO ROQUE 11;040629-5;;PI;49,0;ENVOLTÓRIA;;13,984;13,984;;13,984
EOL VENTOS DE SAO ROQUE 13;040631-7;;PI;45,1;ENVOLTÓRIA;;13,984;13,984;;13,984
EOL VENTOS DE SAO ROQUE 16;038110-1;;PI;49,0;ENVOLTÓRIA;;13,984;13,984;;13,984
EOL VENTOS DE SAO ROQUE 17;038111-0;;PI;49,0;ENVOLTÓRIA;;13,984;13,984;;13,984
EOL VENTOS DE SAO ROQUE 18;038112-8;;PI;49,0;ENVOLTÓRIA;;13,984;13,984;;13,984
EOL VENTOS DE SAO ROQUE 19;038113-6;;PI;45,1;ENVOLTÓRIA;;13,984;13,984;;13,984
EOL VENTOS DE SAO ROQUE 2;038104-7;;PI;49,0;ENVOLTÓRIA;;13,984;13,984;;13,984
EOL VENTOS DE SAO ROQUE 22;038116-0;;PI;45,1;ENVOLTÓRIA;;13,984;13,984;;13,984
EOL VENTOS DE SAO ROQUE 26;038120-9;;PI;45,1;ENVOLTÓRIA;;13,984;13,984;;13,984
EOL VENTOS DE SAO ROQUE 29;038123-3;;PI;33,8;ENVOLTÓRIA;;13,984;13,984;;13,984
EOL VENTOS DE SAO ROQUE 4;038106-3;;PI;49,0;ENVOLTÓRIA;;13,984;13,984;;13,984
EOL VENTOS DE SAO ROQUE 8;040626-0;;PI;49,0;ENVOLTÓRIA;;13,984;13,984;;13,984
EOL VENTOS DE SAO VICENTE 08;033144-9;;PI;29,1;ENVOLTÓRIA;;14,510;14,510;;14,510
EOL VENTOS DE SAO VICENTE 09;033143-0;;PI;29,1;ENVOLTÓRIA;;14,510;14,510;;14,510
EOL VENTOS DE SAO VICENTE 10;033136-8;;PI;29,1;ENVOLTÓRIA;;14,510;14,510;;14,510
EOL VENTOS DE SAO VICENTE 11;033141-4;;PI;29,1;ENVOLTÓRIA;;14,510;14,510;;14,510
EOL VENTOS DE SAO VICENTE 12;033140-6;;PI;29,1;ENVOLTÓRIA;;14,510;14,510;;14,510
EOL VENTOS DE SAO VICENTE 13;033139-2;;PI;29,1;ENVOLTÓRIA;;14,510;14,510;;14,510
EOL VENTOS DE SAO VICENTE 14;033138-4;;PI;29,1;ENVOLTÓRIA;;14,510;14,510;;14,510
EOL VENTOS DE SAO VIRGILIO 01;032367-5;;PI;29,3;ENVOLTÓRIA;;15,197;15,197;;15,197
EOL VENTOS DE SAO VIRGILIO 02;033667-0;;PI;29,3;ENVOLTÓRIA;;15,197;15,197;;15,197
EOL VENTOS DE SAO VIRGILIO 03;032368-3;;PI;19,5;ENVOLTÓRIA;;15,197;15,197;;15,197
EOL VENTOS DE SAO VITOR 1;034809-0;;BA;30,3;ENVOLTÓRIA;;13,679;13,679;;13,679
EOL VENTOS DE SAO VITOR 10;034657-8;;BA;42,5;ENVOLTÓRIA;;13,679;13,679;;13,679
EOL VENTOS DE SAO VITOR 11;034658-6;;BA;30,3;ENVOLTÓRIA;;13,679;13,679;;13,679
EOL VENTOS DE SAO VITOR 12;034659-4;;BA;30,3;ENVOLTÓRIA;;13,679;13,679;;13,679
