GENERATOR,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
EOL AVENTURA I,0,10.764,9.842,9.875,10.19,11.04,11.111,11.532,11.409,11.426,11.406,11.386000000000001,11.366000000000001,11.346000000000002,11.326000000000002,11.306000000000003,11.286000000000003,11.266000000000004
EOL AVENTURA II,0,10.764,9.842,9.875,10.19,11.04,11.111,11.532,11.409,11.426,11.406,11.386000000000001,11.366000000000001,11.346000000000002,11.326000000000002,11.306000000000003,11.286000000000003,11.266000000000004
EOL AVENTURA III,0,10.764,9.842,9.875,10.19,11.04,11.111,11.532,11.409,11.426,11.406,11.386000000000001,11.366000000000001,11.346000000000002,11.326000000000002,11.306000000000003,11.286000000000003,11.266000000000004
EOL AVENTURA IV,0,10.764,9.842,9.875,10.19,11.04,11.111,11.532,11.409,11.426,11.406,11.386000000000001,11.366000000000001,11.346000000000002,11.326000000000002,11.306000000000003,11.286000000000003,11.266000000000004
EOL AVENTURA V,0,10.764,9.842,9.875,10.19,11.04,11.111,11.532,11.409,11.426,11.406,11.386000000000001,11.366000000000001,11.346000000000002,11.326000000000002,11.306000000000003,11.286000000000003,11.266000000000004
EOL AW SANTA REGIA,0,10.64,9.792,9.851,10.106,10.857,10.923,11.335,11.211,11.227,11.207,11.187000000000001,11.167000000000002,11.147000000000002,11.127000000000002,11.107000000000003,11.087000000000003,11.067000000000004
EOL AW SAO JOAO,0,10.64,9.792,9.851,10.106,10.857,10.923,11.335,11.211,11.227,11.207,11.187000000000001,11.167000000000002,11.147000000000002,11.127000000000002,11.107000000000003,11.087000000000003,11.067000000000004
EOL B.VENTOS(VENTOS),0,10.135,9.313,9.541,9.758,10.7,10.744,11.118,10.984,11.0,10.98,10.96,10.940000000000001,10.920000000000002,10.900000000000002,10.880000000000003,10.860000000000003,10.840000000000003
EOL BAIXA DO FEIJAO I,0,10.64,9.792,9.851,10.106,10.857,10.923,11.335,11.211,11.227,11.207,11.187000000000001,11.167000000000002,11.147000000000002,11.127000000000002,11.107000000000003,11.087000000000003,11.067000000000004
EOL BAIXA DO FEIJAO II,0,10.64,9.792,9.851,10.106,10.857,10.923,11.335,11.211,11.227,11.207,11.187000000000001,11.167000000000002,11.147000000000002,11.127000000000002,11.107000000000003,11.087000000000003,11.067000000000004
