BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
9321; C.COMPRIDO - 13,8;    9,501;   10,112;;
2363; C.COMPRIDO - 69;    9,601;   10,238;;
816; C.COMPRIDO - 230;    9,501;   10,112;;
4144; JARINU 2 - 138;    9,009;    9,095;;
6132; CEAMIRIM - 230;    4,592;    4,009;;
6130; CEA.MIRIM II - 500;    4,572;    4,009;;
3081; CEBRASP - 88;    9,272;    9,366;;
3149; CERQUEIRA CESAR 2 - 88;    9,295;    9,508;;
4172; CEDASA - 138;    9,057;    9,188;;
3429; CENTRO-CTR - 20;    9,976;   10,259;;
428; CENTRO-CTR - 88;    9,976;   10,259;;
427; CENTRO - 230;    9,976;   10,259;;
4148; FERRO LIGAS - 138;    9,917;   10,207;;
9731; CERRO CHATO - 230;    8,643;    9,431;;
3933; PPE-INVEX - 138;    9,911;   10,199;;
2035; CERQUILHO 3 - 230;    9,975;   10,262;;
3919; CERQUILHO - 88;    9,388;    9,599;;
3874; CERQUILHO 2 - 138;    9,911;   10,199;;
3920; CESARIO LANGE - 138;    9,932;   10,226;;
970; GARABI 2 - 500;    8,729;    9,333;;
971; GARABI 1 - 500;    8,729;    9,333;;
6107; CAMPO FORMOSO - 230;    4,794;    4,150;;
1043; RIVERA - 230;    8,736;    9,529;;
5222; CAMPINA GRANDE II - 230;    5,135;    4,554;;
1890; C.G.IMBIRUSSU - 138;    8,139;    8,154;;
1026; CAMPO GRANDE2 - 138;    8,111;    8,119;;
1025; CAMPO GRANDE II - 230;    8,112;    8,120;;
5226; C.GRANDE II - 69;    5,135;    4,554;;
5202; CAMPINA GRANDE III - 230;    5,085;    4,497;;
5200; CAMPINA GRANDE III - 500;    4,865;    4,255;;
5327; CHAPADA I - 138;    4,535;    4,009;;
5303; CHAPADA 1 PI - 230;    4,534;    4,009;;
6631; CHAPADA 2 PI - 230;    4,530;    4,009;;
5305; CHAPADA 3 PI - 230;    4,454;    4,009;;
1089; CHAPADAO - 230;    7,746;    7,670;;
5687; CHAPADINHA II - 69;    6,216;    5,731;;
5685; CHAPADINHA II - 230;    6,210;    5,724;;
10276; CHARQUEADAS 3 - 230;    9,291;   10,004;;
1203; CHARQUEADAS - 69;    9,370;   10,093;;
951; CHARQUEADAS (SE) - 230;    9,370;   10,093;;
615; CHAVANTES - 230;    9,196;    9,410;;
7784; HELIO VALGAS MG - 345;    6,378;    5,961;;
9342; C.I.CURITIBA - 13,8;    9,590;   10,227;;
2368; C.I.CURITIBA - 69;    9,601;   10,241;;
815; C.IND. CURITIBA - 230;    9,590;   10,227;;
1257; C.INDUSTRIAL - 138;    9,444;   10,201;;
1258; C.INDUSTRIAL - 230;    9,439;   10,194;;
9207; C.INDUSTRIAL - 23;    9,439;   10,194;;
4495; CLAUDIA - 500;    6,763;    6,515;;
3922; CIMENTO MARINGA - 138;   10,254;   10,684;;
5751; CAMACARI II - 230;    6,713;    6,443;;
860; C.MOURAO - 138;    9,091;    9,532;;
954; C.MOURAO - 230;    9,115;    9,582;;
958; C.NOVOS - 138;    8,717;    9,313;;
956; CAMPOS NOVOS - 230;    8,658;    9,241;;
955; CAMPOS NOVOS - 525;    8,856;    9,437;;
9513; UTE COCAL - 88;    8,596;    8,727;;
3969; COCAL 2 - 138;    8,176;    8,208;;
789; CODEMI GO- 230;    6,187;    5,676;;
4465; COLIDER - 500;    6,763;    6,515;;
7308; COLINAS--138;    5,403;    4,881;;
7300; COLINAS - 500;    5,303;    4,763;;
9607; COMPERJ - 345;    8,359;    8,222;;
