Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
51003; J. BOTANICO 2 - 230;;  5,975;  0,000;  2,987;  5,354;;;  5,354;
51002; J. BOTANICO 1 - 230;;  6,183;  0,000;  3,091;  5,354;;;  5,354;
2923; DOMENICO RANGONI - 345;;  4,867;  0,000;  2,433;  5,354;;;  5,354;
287; E. MARTIN - 230;; 10,888; 17,037; 13,962; 13,629;;; 13,629;
2939; EDGARD SOUZA - 230;;  4,282;  0,000;  2,141;  5,354;;;  5,354;
38862; EDEIA - 230;; 11,316;  5,763;  8,539;  8,207;;;  8,207;
9097; ELDORADO - 230;;  6,694;  0,000;  3,347;  5,354;;;  5,354;
214; EMBASA - 230;;  7,660; 12,529; 10,095;  9,762;;;  9,762;
1509; EMBORCACAO - 500;; 10,636;  6,840;  8,738;  8,406;;;  8,406;
2645; EMBU-GUACU - 345;;  4,701;  0,000;  2,350;  5,354;;;  5,354;
2643; EMBU-GUACU - 440;;  5,341;  0,493;  2,917;  5,354;;;  5,354;
13230; ENCRUZO - 230;;  8,268; 14,362; 11,315; 10,982;;; 10,982;
3946; ESTREITO - 345;;  9,556;  5,152;  7,354;  7,021;;;  7,021;
4302; ESTREITO - 500;;  9,457;  5,348;  7,402;  7,070;;;  7,070;
269; EUNAPOLI - 230;;  8,588;  9,349;  8,968;  8,636;;;  8,636;
12546; EXTREMOZ II - 230;; 10,698; 20,161; 15,430; 15,097;;; 15,097;
7306; FOZ DO CHAPECO - 230;;  8,843;  0,000;  4,421;  5,354;;;  5,354;
6653; FCHOPIM--230;;  9,172;  0,034;  4,603;  5,354;;;  5,354;
4321; F.DIAS - 440;;  7,306;  2,580;  4,943;  5,354;;;  5,354;
4322; F.DIAS - 500;;  8,221;  3,563;  5,892;  5,559;;;  5,559;
7782; FARROUPILHA - 230;;  6,554;  0,000;  3,277;  5,354;;;  5,354;
9541; FEIJO - 230;;  0,115;  0,000;  0,057;  5,354;;;  5,354;
9095; FIBR-F RS - 230;;  6,641;  0,000;  3,320;  5,354;;;  5,354;
6651; FIGUEIRA - 230;;  6,463;  0,000;  3,231;  5,354;;;  5,354;
1194; FIRMINOPOLIS - 230;; 11,398;  5,991;  8,695;  8,362;;;  8,362;
212; FLORESTA II - 230;; 11,434; 19,769; 15,601; 15,269;;; 15,269;
21049; FORD - 230;;  7,969; 13,860; 10,914; 10,582;;; 10,582;
7743; FORQUILINHA - 230;;  6,147;  0,000;  3,074;  5,354;;;  5,354;
325; FORTALEZA II - 230;;  9,680; 18,247; 13,964; 13,631;;; 13,631;
525; FORTALEZA II - 500;; 10,636; 18,626; 14,631; 14,298;;; 14,298;
225; FORTALEZA - 230;;  9,629; 18,330; 13,979; 13,647;;; 13,647;
3642; F.IGUACU - 765;;  7,696;  0,529;  4,112;  5,354;;;  5,354;
6652; F.IGUACUNORTE - 230;;  4,218;  0,000;  2,109;  5,354;;;  5,354;
276; FUNIL - 230;;  5,839; 12,331;  9,085;  8,752;;;  8,752;
3808; FURNAS - 345;;  9,284;  5,051;  7,168;  6,835;;;  6,835;
275; G. MANGABEIRA - 230;;  8,351; 13,030; 10,690; 10,358;;; 10,358;
58405; MLGICO CE - 230;; 10,905; 19,186; 15,045; 14,713;;; 14,713;
8720; GARABI 1 - 525;;  7,640;  0,000;  3,820;  5,354;;;  5,354;
8721; GARABI 2 - 525;;  7,640;  0,000;  3,820;  5,354;;;  5,354;
349; GARANHUNS II - 230;; 10,219; 18,588; 14,403; 14,071;;; 14,071;
549; GARANHUNS - 500;; 10,526; 18,637; 14,582; 14,249;;; 14,249;
9100; GARIBALDI - 230;;  6,179;  0,000;  3,090;  5,354;;;  5,354;
46942; GASPAR 2 -230;;  6,082;  0,000;  3,041;  5,354;;;  5,354;
7713; GASPAR 2 - 525;;  6,767;  0,000;  3,384;  5,354;;;  5,354;
4533; GERDAU SP - 440;;  5,868;  1,062;  3,465;  5,354;;;  5,354;
2675; GETULINA - 440;;  8,166;  2,269;  5,218;  5,354;;;  5,354;
11051; GILBUES - 230;; 11,465; 14,721; 13,093; 12,760;;; 12,760;
836; GILBUES II - 500;; 11,647; 14,892; 13,270; 12,937;;; 12,937;
23321; GOIANIA LESTE - 230;;  8,680;  4,766;  6,723;  6,391;;;  6,391;
247; GOIANINHA - 230;;  9,134; 18,413; 13,774; 13,441;;; 13,441;
11260; Gentio do Ouro II - 230;; 12,322; 14,832; 13,577; 13,244;;; 13,244;
11560; Gentio do Ouro II - 500;; 11,891; 14,145; 13,018; 12,685;;; 12,685;
