Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
4361; DARDANELOS - 230;; 10,464;  3,292;  6,878;  6,545;;;  6,545;
7745; DESTERRO - 230;;  4,889;  0,000;  2,444;  5,351;;;  5,351;
9090; DONA FRANCISCA - 230;;  8,543;  0,000;  4,271;  5,351;;;  5,351;
6761; D. INDUSTRIAL SJP - 230;;  6,205;  0,000;  3,103;  5,351;;;  5,351;
2664; JANDIRA - 440;;  5,516;  0,745;  3,131;  5,351;;;  5,351;
7771; DOURADOS 2 - 230;;  8,728;  2,119;  5,424;  5,351;;;  5,351;
7757; DOURADOS - 230;;  8,667;  2,034;  5,351;  5,351;;;  5,351;
51003; J. BOTANICO 2 - 230;;  5,967;  0,000;  2,983;  5,351;;;  5,351;
51002; J. BOTANICO 1 - 230;;  6,175;  0,000;  3,088;  5,351;;;  5,351;
2923; DOMENICO RANGONI - 345;;  4,859;  0,000;  2,430;  5,351;;;  5,351;
287; E. MARTIN - 230;; 10,883; 17,030; 13,957; 13,624;;; 13,624;
2939; EDGARD SOUZA - 230;;  4,275;  0,000;  2,138;  5,351;;;  5,351;
38862; EDEIA - 230;; 11,306;  5,764;  8,535;  8,202;;;  8,202;
9097; ELDORADO - 230;;  6,686;  0,000;  3,343;  5,351;;;  5,351;
214; EMBASA - 230;;  7,655; 12,524; 10,090;  9,757;;;  9,757;
1509; EMBORCACAO - 500;; 10,638;  6,845;  8,742;  8,409;;;  8,409;
2645; EMBU-GUACU - 345;;  4,693;  0,000;  2,347;  5,351;;;  5,351;
2643; EMBU-GUACU - 440;;  5,333;  0,495;  2,914;  5,351;;;  5,351;
13230; ENCRUZO - 230;;  8,264; 14,356; 11,310; 10,977;;; 10,977;
3946; ESTREITO - 345;;  9,558;  5,157;  7,357;  7,025;;;  7,025;
4302; ESTREITO - 500;;  9,458;  5,352;  7,405;  7,072;;;  7,072;
269; EUNAPOLI - 230;;  8,585;  9,349;  8,967;  8,635;;;  8,635;
12546; EXTREMOZ II - 230;; 10,694; 20,151; 15,422; 15,090;;; 15,090;
7306; FOZ DO CHAPECO - 230;;  8,835;  0,000;  4,418;  5,351;;;  5,351;
6653; FCHOPIM--230;;  9,164;  0,033;  4,599;  5,351;;;  5,351;
4321; F.DIAS - 440;;  7,301;  2,583;  4,942;  5,351;;;  5,351;
4322; F.DIAS - 500;;  8,217;  3,566;  5,891;  5,559;;;  5,559;
7782; FARROUPILHA - 230;;  6,546;  0,000;  3,273;  5,351;;;  5,351;
9541; FEIJO - 230;;  0,083;  0,000;  0,042;  5,351;;;  5,351;
9095; FIBR-F RS - 230;;  6,633;  0,000;  3,317;  5,351;;;  5,351;
6651; FIGUEIRA - 230;;  6,454;  0,000;  3,227;  5,351;;;  5,351;
1194; FIRMINOPOLIS - 230;; 11,388;  5,992;  8,690;  8,357;;;  8,357;
212; FLORESTA II - 230;; 11,430; 19,759; 15,595; 15,262;;; 15,262;
21049; FORD - 230;;  7,964; 13,854; 10,909; 10,576;;; 10,576;
7743; FORQUILINHA - 230;;  6,140;  0,000;  3,070;  5,351;;;  5,351;
325; FORTALEZA II - 230;;  9,676; 18,238; 13,957; 13,624;;; 13,624;
525; FORTALEZA II - 500;; 10,632; 18,617; 14,624; 14,292;;; 14,292;
225; FORTALEZA - 230;;  9,625; 18,321; 13,973; 13,640;;; 13,640;
3642; F.IGUACU - 765;;  7,688;  0,529;  4,108;  5,351;;;  5,351;
6652; F.IGUACUNORTE - 230;;  4,210;  0,000;  2,105;  5,351;;;  5,351;
276; FUNIL - 230;;  5,835; 12,324;  9,079;  8,747;;;  8,747;
3808; FURNAS - 345;;  9,294;  5,059;  7,176;  6,844;;;  6,844;
275; G. MANGABEIRA - 230;;  8,347; 13,025; 10,686; 10,353;;; 10,353;
58405; MLGICO CE - 230;; 10,901; 19,176; 15,039; 14,706;;; 14,706;
8720; GARABI 1 - 525;;  7,632;  0,000;  3,816;  5,351;;;  5,351;
8721; GARABI 2 - 525;;  7,632;  0,000;  3,816;  5,351;;;  5,351;
349; GARANHUNS II - 230;; 10,214; 18,579; 14,397; 14,064;;; 14,064;
549; GARANHUNS - 500;; 10,522; 18,628; 14,575; 14,242;;; 14,242;
9100; GARIBALDI - 230;;  6,171;  0,000;  3,086;  5,351;;;  5,351;
46942; GASPAR 2 -230;;  6,074;  0,000;  3,037;  5,351;;;  5,351;
7713; GASPAR 2 - 525;;  6,760;  0,000;  3,380;  5,351;;;  5,351;
4533; GERDAU SP - 440;;  5,862;  1,064;  3,463;  5,351;;;  5,351;
2675; GETULINA - 440;;  8,157;  2,270;  5,214;  5,351;;;  5,351;
11051; GILBUES - 230;; 11,462; 14,717; 13,089; 12,756;;; 12,756;
836; GILBUES II - 500;; 11,644; 14,888; 13,266; 12,933;;; 12,933;
23321; GOIANIA LESTE - 230;;  8,674;  4,768;  6,721;  6,388;;;  6,388;
247; GOIANINHA - 230;;  9,130; 18,403; 13,767; 13,434;;; 13,434;
11260; Gentio do Ouro II - 230;; 12,316; 14,828; 13,572; 13,239;;; 13,239;
11560; Gentio do Ouro II - 500;; 11,885; 14,141; 13,013; 12,680;;; 12,680;
6663; PARIGOT SOUZA - 230;;  8,030;  0,000;  4,015;  5,351;;;  5,351;
7021; GUARAPUAVA OESTE - 230;;  7,530;  0,000;  3,765;  5,351;;;  5,351;
3759; GRAJAU - 500;;  8,461;  4,687;  6,574;  6,241;;;  6,241;
6664; GRALHA AZUL - 230;;  6,954;  0,000;  3,477;  5,351;;;  5,351;
7750; GRAVATAI - 525;;  7,294;  0,000;  3,647;  5,351;;;  5,351;
9110; GRAVATA2 - 230;;  6,789;  0,000;  3,394;  5,351;;;  5,351;
7924; GRAVATAI3 - 230;;  6,674;  0,000;  3,337;  5,351;;;  5,351;
50214; GUAIBA3 - 230;;  7,077;  0,000;  3,538;  5,351;;;  5,351;
50213; GUAIBA3 - 525;;  7,528;  0,000;  3,764;  5,351;;;  5,351;
9120; GUAIBA - 230;;  7,058;  0,000;  3,529;  5,351;;;  5,351;
6665; GUAIRA F -230;;  7,719;  0,424;  4,072;  5,351;;;  5,351;
6630; GUAIRA F - 525;;  7,769;  0,482;  4,125;  5,351;;;  5,351;
390; GUAMA - 230;;  9,182; 13,436; 11,309; 10,976;;; 10,976;
9130; GUARITA - 230;;  7,895;  0,000;  3,947;  5,351;;;  5,351;
3831; GUARULHOS - 345;;  4,079;  0,000;  2,039;  5,351;;;  5,351;
1638; GUILMAN - 230;;  9,813;  7,744;  8,779;  8,446;;;  8,446;
39040; GURUPI - 230;; 10,976; 12,022; 11,499; 11,166;;; 11,166;
5002; GURUPI - 500;; 11,357; 12,003; 11,680; 11,347;;; 11,347;
2720; GV - 230;;  7,219;  2,693;  4,956;  5,351;;;  5,351;
1619; VALADARES - 230;; 10,050;  8,327;  9,188;  8,856;;;  8,856;
38921; VALADARES 6 - 500;; 10,572;  9,229;  9,900;  9,568;;;  9,568;
3384; HENRY BORDEN - 230;;  4,345;  0,000;  2,173;  5,351;;;  5,351;
44652; HUBNER - 230;;  5,969;  0,000;  2,984;  5,351;;;  5,351;
38856; ILHA SOLTEIRA 2 - 230;;  9,792;  3,712;  6,752;  6,419;;;  6,419;
38876; ILHA SOLTEIRA 2 - 440;;  9,668;  3,481;  6,575;  6,242;;;  6,242;
2611; ILHA SOLTEIRA - 440;;  9,665;  3,475;  6,570;  6,238;;;  6,238;
365; IBIAPINA II – 230;; 10,514; 17,334; 13,924; 13,592;;; 13,592;
288; IBICOARA - 230;; 10,011; 11,326; 10,668; 10,336;;; 10,336;
588; IBICOARA - 500;; 10,764; 11,830; 11,297; 10,964;;; 10,964;
6680; IBIPORA - 230;;  6,372;  0,000;  3,186;  5,351;;;  5,351;
3691; IBIUNA - 345;;  4,556;  0,000;  2,278;  5,351;;;  5,351;
3690; IBIUNA - 500;;  5,908;  0,604;  3,256;  5,351;;;  5,351;
217; ICO - 230;; 10,084; 19,168; 14,626; 14,293;;; 14,293;
394; IGAPORA II - 230;; 11,998; 11,745; 11,872; 11,539;;; 11,539;
