BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
7641; ESTRELA D OESTE - 138;    7,214;    7,094;;
410; EDGARD SOUZA - 230;    8,983;    9,127;;
3833; TRW AUTOMOTI. - 138;    8,195;    8,217;;
3018; EDEIA - 230;    6,512;    6,233;;
4192; UTE ELDORADO - 138;    7,157;    7,044;;
9241; ELDORADO SUL - 23;    8,354;    9,072;;
1212; ELDORADO - 230;    8,354;    9,072;;
5872; EMBASA - 230;    7,543;    7,347;;
321; EMBORCACAO - 138;    6,894;    6,622;;
320; EMBORCACAO - 500;    6,913;    6,644;;
3063; EMBRAER - 88;    8,356;    8,383;;
4193; EMBRAMACO - 138;    8,154;    8,176;;
3472; EMBRAPORT - 138;    8,664;    8,744;;
583; EMBU-GUACU - 138;    8,668;    8,737;;
582; EMBU-GUACU - 345;    8,632;    8,710;;
581; EMBU-GUACU - 440;    8,593;    8,650;;
9127; EMPLAL - 138;    7,169;    7,061;;
6003; ENCRUZO NOVO - 69;    7,432;    7,140;;
6001; ENCRUZO - 230;    7,432;    7,140;;
3175; ENEIDA - 138;    7,317;    7,246;;
41413; ENSEAD-SC2 - 30;    8,609;    9,318;;
411; EDGARD SOUZA - 88;    8,983;    9,127;;
3012; ESTREITO - 345;    7,453;    7,294;;
3010; ESTREITO - 500;    7,448;    7,301;;
5974; EUNAPOLIS - 138;   11,227;   11,043;;
5972; EUNAPOLI - 230;   11,281;   11,096;;
6133; EXTREMOZ II - 69;    5,915;    5,445;;
6131; EXTREMOZ II - 230;    5,915;    5,445;;
610; F.DIAS - 440;    7,973;    7,948;;
609; F.DIAS - 500;    7,774;    7,716;;
60; F.IGUACU - 765;    7,711;    7,911;;
7639; FRANGO RICO - 138;    7,273;    7,161;;
1207; FARROUPILHA - 69;    8,098;    8,758;;
962; FARROUPILHA - 230;    8,098;    8,758;;
1062; FOZ CHAPECO - 138;    7,435;    8,003;;
1071; FOZ DO CHAPECO - 230;    7,384;    7,952;;
848; FOZ DO CHOPIM - 138;    7,988;    8,431;;
