NUMBER,OP,TYPE,NAME,VOLT,PHASE,MUST,UF,SS,CYCLE,SOURCE
55223,L, ,SROSAL-CE069,1000, 31.,     ,  3, 3,2029,EPE
55402,L,1,BOQUE1EOL034,1000,47.2,11.76, 17, 3,2029,EPE
55403,L,1,COQUEIEOL034,1000,35.4, 7.56,  3, 3,2029,EPE
55404,L,1,BOQUE2EOL034,1000,47.2,10.58, 17, 3,2029,EPE
55405,L,1,CAJUCOEOL034,1000,35.9,  8.4,  3, 3,2029,EPE
55406,L,1,BURITIEOL034,1000,35.6,  8.4,  3, 3,2029,EPE
55407,L,1,PMRGD0EOL034,1000,37.6, 8.06,  3, 3,2029,EPE
55408,L, ,PMRGDO-CE069,1000,36.1,     ,  3, 3,2029,EPE
55409,L,1,VLTRIOEOL034,1000,37.9,11.76,  3, 3,2029,EPE
55410,L, ,VLTRIO-CE069,1000,36.4,     ,  3, 3,2029,EPE
55411,L, ,ACA2B1-CE069,1000,35.3,     ,  3, 3,2029,EPE
55412,L, ,ACARA2-CE230,1000,33.9,     ,  3, 3,2029,EPE
55413,L, ,BOQUEI-RN034,1000,47.1,     , 17, 3,2029,EPE
55414,L, ,C.PARA-CE230,1000,33.9,     ,  3, 3,2029,EPE
55415,L,1,ICARA1EOL034,1000,37.2, 7.64,  3, 3,2029,EPE
55416,L,1,ICARA2EOL034,1000,37.1,10.58,  3, 3,2029,EPE
55417,L,1,ICARAIEOL034,1000,29.6,  4.7,  3, 3,2029,EPE
55418,L,1,B.CORREOL034,1000,37.3,  6.8,  3, 3,2029,EPE
55419,L,1,RIBEIREOL034,1000,37.4, 6.05,  3, 3,2029,EPE
55420,L,1,I.GRANEOL034,1000, 38., 8.32,  3, 3,2029,EPE
55421,L, ,AMONTA-CE034,1000,36.8,     ,  3, 3,2029,EPE
55422,L, ,AMONTA-CE230,1000,35.2,     ,  3, 3,2029,EPE
55423,L,1,ICARAZEOL034,1000,36.5,15.29,  3, 3,2029,EPE
55424,L, ,ICARAZ-CE034,1000,36.4,     ,  3, 3,2029,EPE
55425,L, ,ICARAZ-CE230,1000,34.9,     ,  3, 3,2029,EPE
55426,L,1,PFORMOEOL034,1000,36.5, 29.4,  3, 3,2029,EPE
55427,L, ,PFORMO-CE034,1000,36.4,     ,  3, 3,2029,EPE
55428,L, ,PFORMO-CE230,1000, 35.,     ,  3, 3,2029,EPE
55429,L, ,CAJUCO-CE069,1000,34.5,     ,  3, 3,2029,EPE
55430,L,1,C.ACAREOL013,1000, 35., 7.84,  3, 3,2029,EPE
55431,L, ,ACA2B2-CE069,1000,33.1,     ,  3, 3,2029,EPE
55433,L, ,PAPAGA-CE069,1000,34.1,     ,  3, 3,2029,EPE
55434,L, ,ICARAI-CE069,1000,28.3,     ,  3, 3,2029,EPE
55435,L,1,RSFSC5UFV034,1000,37.4,  27., 15, 3,2029,EPE
55436,L,1,RSFSC6UFV034,1000,37.4,  27., 15, 3,2029,EPE
55437,L, ,RASFSC-PI034,1000, 37.,     , 15, 3,2029,EPE
55438,L, ,RASFSC-PI500,1000,32.9,     , 15, 3,2029,EPE
55439,L,1,ITARE1EOL034,1000,35.9, 7.56,  3, 3,2029,EPE
55440,L,1,ITARE2EOL034,1000,35.9, 7.56,  3, 3,2029,EPE
55441,L,1,ITARE3EOL034,1000,35.9,  4.2,  3, 3,2029,EPE
55442,L,1,ITARE5EOL034,1000,35.9, 5.88,  3, 3,2029,EPE
55443,L, ,ITAREM-CE034,1000,35.8,     ,  3, 3,2029,EPE
55444,L, ,ITAREM-CE230,1000,34.4,     ,  3, 3,2029,EPE
55445,D,1,S.ROSAEOL034,1000,25.6,   0.,  3, 3,2029,EPE
55446,D,1,UIRAPUEOL034,1000,25.7,   0.,  3, 3,2029,EPE
55447,D,1,VANGELEOL034,1000,25.6,   0.,  3, 3,2029,EPE
55448,L, ,S.ROSA-CE034,1000,25.2,     ,  3, 3,2029,EPE
55449,D, ,S.ROSA-CE230,1000,20.1,     ,  3, 3,2029,EPE
55450,L,1,PCHEIREOL034,1000,36.9, 7.28,  3, 3,2029,EPE
55451,L,1,PCHEI2EOL034,1000,36.9, 6.72,  3, 3,2029,EPE
55452,L, ,PCHEIR-CE034,1000,36.8,     ,  3, 3,2029,EPE
55453,L, ,PCHEIR-CE230,1000, 35.,     ,  3, 3,2029,EPE
55454,D,1,MASSAPUFV034,1000,47.5,   0.,  3, 3,2029,EPE
55455,L, ,FRVMAS-CE034,1000, 28.,     ,  3, 3,2029,EPE
55456,L, ,FRVMAS-CE069,1000, 28.,     ,  3, 3,2029,EPE
55458,L,1,ITARE4EOL034,1000,35.9, 5.88,  3, 3,2029,EPE
55459,L,1,ITARE6EOL034,1000,35.9, 6.72,  3, 3,2029,EPE
55460,L,1,ITARE7EOL034,1000,35.9, 5.88,  3, 3,2029,EPE
55461,L,1,ITARE8EOL034,1000,35.9, 5.88,  3, 3,2029,EPE
55462,L,1,ITARE9EOL034,1000,35.9,  8.4,  3, 3,2029,EPE
55470,L,1,LAVRA6UFV034,1000, 41., 23.4,  3, 3,2029,EPE
55471,L, ,SOLFUT-CE034,1000,39.7,     ,  3, 3,2029,EPE
55472,L, ,SOLFUT-CE069,1000,33.8,     ,  3, 3,2029,EPE
55473,L,1,SSFUT1UFV034,1000,40.1, 24.3,  3, 3,2029,EPE
55474,L,1,SSFUT2UFV034,1000,40.1, 24.3,  3, 3,2029,EPE
55475,L,1,SSFUT3UFV034,1000,40.1, 24.3,  3, 3,2029,EPE
55476,L,1,LAVRA1UFV034,1000, 41., 24.3,  3, 3,2029,EPE
55477,L,1,LAVRA2UFV034,1000, 41., 24.3,  3, 3,2029,EPE
55478,L,1,LAVRA3UFV034,1000, 41., 24.3,  3, 3,2029,EPE
55479,L,1,LAVRA4UFV034,1000, 41., 24.3,  3, 3,2029,EPE
55480,L,1,LAVRA5UFV034,1000, 41., 24.3,  3, 3,2029,EPE
55481,L, ,LAVRAS-CE034,1000,40.6,     ,  3, 3,2029,EPE
55482,L, ,LAVRAS-CE230,1000,33.8,     ,  3, 3,2029,EPE
55483,L,1,SOLTAUUFV013,1000,36.7,   .9,  3, 3,2029,EPE
55484,L,1,LAVRA7UFV034,1000,40.9,  18.,  3, 3,2029,EPE
55485,L,1,LAVRA8UFV034,1000,40.9,  18.,  3, 3,2029,EPE
55750,L,1,SERRO3EOL034,1000,42.2, 5.88,  3, 3,2029,EPE
55751,L,1,SERRO4EOL034,1000,42.2,  4.7,  3, 3,2029,EPE
55754,L,1,SERRO5EOL034,1000,42.2, 8.23,  3, 3,2029,EPE
55755,L,1,SERRO6EOL034,1000,42.2, 8.23,  3, 3,2029,EPE
55756,L,1,SERRO7EOL034,1000,42.2, 8.23,  3, 3,2029,EPE
55757,L,1,SERRO8EOL034,1000,42.2, 8.23,  3, 3,2029,EPE
55760,L,1,SDMAT3UFV034,1000,46.4,42.56,  3, 3,2029,EPE
55761,L,1,SDMAT4UFV034,1000,46.5,48.64,  3, 3,2029,EPE
55762,L,1,PARACUEOL013,1000,31.3, 7.06,  3, 3,2029,EPE
55763,L, ,PARACU-CE069,1000,30.3,     ,  3, 3,2029,EPE
55764,L,1,DNPARAEOL013,1000,32.8,11.76,  3, 3,2029,EPE
55765,L, ,DNPARA-CE069,1000,31.2,     ,  3, 3,2029,EPE
55766,L,1,EMBUACEOL034,1000,40.5, 7.64,  3, 3,2029,EPE
55767,L,1,FAISA1EOL034,1000,39.6, 8.23,  3, 3,2029,EPE
55768,L,1,FAISA2EOL034,1000,39.6, 7.64,  3, 3,2029,EPE
55769,L,1,FAISA3EOL034,1000,39.5, 7.06,  3, 3,2029,EPE
55770,L,1,FAISA4EOL034,1000,39.5, 7.06,  3, 3,2029,EPE
55771,L,1,FAISA5EOL034,1000,39.7, 8.23,  3, 3,2029,EPE
55772,L,1,SJORGEEOL034,1000,40.6, 6.72,  3, 3,2029,EPE
55773,L,1,SANTPAEOL034,1000,39.7, 3.92,  3, 3,2029,EPE
55774,L,1,SCRISTEOL034,1000,40.7, 7.28,  3, 3,2029,EPE
55775,L, ,CFAISA-CE034,1000,39.4,     ,  3, 3,2029,EPE
55776,L, ,SANTOS-CE034,1000, 39.,     ,  3, 3,2029,EPE
55777,L, ,CFAISA-CE230,1000,37.7,     ,  3, 3,2029,EPE
55778,L,1,T.AGUIEOL034,1000,37.7, 6.47,  3, 3,2029,EPE
55779,L,1,T.ANDOEOL034,1000,37.7, 4.12,  3, 3,2029,EPE
55780,L,1,COLONIEOL034,1000,37.6, 5.29,  3, 3,2029,EPE
55782,L,1,T.ALBAEOL034,1000,29.8, 4.62,  3, 3,2029,EPE
55783,L, ,CTAIBA-CE034,1000,37.5,     ,  3, 3,2029,EPE
55784,L, ,CTAIBA-CE230,1000,35.7,     ,  3, 3,2029,EPE
55785,L,1,FLEXE1EOL034,1000,39.4,  8.4,  3, 3,2029,EPE
55786,L,1,MUNDAUEOL034,1000,39.6,  8.4,  3, 3,2029,EPE
55787,L,1,GUAJIREOL034,1000,39.8,  8.4,  3, 3,2029,EPE
55788,L,1,TRAIRIEOL034,1000, 38., 7.11,  3, 3,2029,EPE
55789,L, ,TRAIRI-CE034,1000,37.9,     ,  3, 3,2029,EPE
55790,L, ,TRAIRI-CE230,1000,36.8,     ,  3, 3,2029,EPE
55792,L, ,SDMAT--CE034,1000,45.7,     ,  3, 3,2029,EPE
55797,L, ,SMONIC-PI034,1000,36.6,     , 15, 3,2029,EPE
55798,L, ,SMONIC-PI230,1000,36.1,     , 15, 3,2029,EPE
55799,L,1,CACIM1EOL034,1000,36.7, 5.29, 15, 3,2029,EPE
55800,L,1,SMONI1EOL034,1000,36.7, 5.29, 15, 3,2029,EPE
55801,L,1,OVERDEEOL034,1000,36.8, 8.32, 15, 3,2029,EPE
55802,L,1,ESTRELEOL034,1000,36.8, 8.32, 15, 3,2029,EPE
55803,L, ,TBRANC-PI034,1000, 34.,     , 15, 3,2029,EPE
55805,L,1,TBRAN3EOL034,1000,34.1, 6.16, 15, 3,2029,EPE
55806,L, ,T.ALBA-CE069,1000,29.3,     ,  3, 3,2029,EPE
55808,L, ,ELEVAD-BA230,1000,24.8,     ,  2, 3,2029,EPE
55809,L,1,PECEM2UTE013,1000,52.9,   0.,  2, 3,2029,EPE
55810,L,1,CAMUR2UTE013,1000,52.9,   0.,  2, 3,2029,EPE
55811,L,1,SERRO1EOL034,1000,42.5, 6.81,  3, 3,2029,EPE
55812,L,1,SERRO2EOL034,1000,42.5, 6.81,  3, 3,2029,EPE
55813,L, ,SERROT-CE034,1000,42.1,     ,  3, 3,2029,EPE
55814,L, ,SERROT-CE230,1000,40.5,     ,  3, 3,2029,EPE
56050,L,1,JANDAIEOL034,1000,45.1, 8.06,  3, 3,2029,EPE
56051,L,1,JANDA1EOL034,1000, 45., 5.38,  3, 3,2029,EPE
56052,L,1,S.CLEMEOL034,1000, 45., 5.38,  3, 3,2029,EPE
56053,L,1,S.JANUEOL034,1000, 45., 5.38,  3, 3,2029,EPE
56054,L, ,JANDAI-CE034,1000,44.9,     ,  3, 3,2029,EPE
56055,L, ,JANDAI-CE138,1000, 44.,     ,  3, 3,2029,EPE
56056,L,1,GOIABEEOL034,1000,47.3, 6.47,  3, 3,2029,EPE
56057,L,1,STCATAEOL034,1000,47.3, 5.29,  3, 3,2029,EPE
56058,L,1,PITOMBEOL034,1000,47.3, 7.64,  3, 3,2029,EPE
56059,L,1,VHORIZEOL034,1000,47.3,  4.7,  3, 3,2029,EPE
56060,L, ,PITOMB-CE034,1000,47.2,     ,  3, 3,2029,EPE
56061,L, ,PITOMB-CE138,1000,46.1,     ,  3, 3,2029,EPE
56062,L,1,UBATUBEOL034,1000,47.2, 3.53,  3, 3,2029,EPE
56063,L,1,NSRFATEOL034,1000,44.6, 8.06,  3, 3,2029,EPE
56064,L, ,CQBRD2-CE069,1000,39.1,     ,  3, 3,2029,EPE
56065,L, ,PITOMB-CE230,1000,44.2,     ,  3, 3,2029,EPE
56066,L,1,BVENTSEOL034,1000,45.2,  14.,  3, 3,2029,EPE
56067,L,1,ENACELEOL034,1000,44.5, 8.82,  3, 3,2029,EPE
56068,L,1,CQBRD1EOL034,1000,44.5,15.96,  3, 3,2029,EPE
56069,L,1,CQBRD2EOL034,1000,40.7, 2.94,  3, 3,2029,EPE
56070,L, ,ARACT2-CE034,1000,44.3,     ,  3, 3,2029,EPE
56071,L, ,ARACT2-CE230,1000, 43.,     ,  3, 3,2029,EPE
56072,L,1,QUIXABEOL034,1000,41.8, 7.14,  3, 3,2029,EPE
56073,L, ,PANATI-CE034,1000,45.5,     ,  3, 3,2029,EPE
56074,L,1,P.PARAEOL034,1000,41.8, 8.06,  3, 3,2029,EPE
56075,L,1,L.MATOEOL034,1000,39.5,   .9,  3, 3,2029,EPE
56076,L,1,FOZRCHEOL034,1000,33.5, 7.06,  3, 3,2029,EPE
56077,L,1,BEBERIEOL034,1000,33.5, 7.06,  3, 3,2029,EPE
56078,L, ,QUIXAB-CE069,1000,40.4,     ,  3, 3,2029,EPE
56079,L, ,P.PARA-CE069,1000,40.3,     ,  3, 3,2029,EPE
56080,L, ,L.MATO-CE069,1000,39.3,     ,  3, 3,2029,EPE
56081,L, ,FOZRCH-CE069,1000,32.2,     ,  3, 3,2029,EPE
56082,L, ,BEBERI-CE069,1000,32.2,     ,  3, 3,2029,EPE
56084,L, ,NSRFAT-CE138,1000,44.1,     ,  3, 3,2029,EPE
56085,L,1,ALEX1-UFV034,1000,50.4,27.84,  3, 3,2029,EPE
56086,L,1,ALEX3-UFV034,1000,50.4,27.84,  3, 3,2029,EPE
56087,L,1,ALEX4-UFV034,1000,50.4,27.84,  3, 3,2029,EPE
56088,L,1,ALEX5-UFV034,1000,50.4,27.84,  3, 3,2029,EPE
56089,L,1,ALEX6-UFV034,1000,50.4,27.84,  3, 3,2029,EPE
56090,L,1,ALEX7-UFV034,1000,50.4,27.84,  3, 3,2029,EPE
56091,L,1,ALEX8-UFV034,1000,50.4,27.84,  3, 3,2029,EPE
56092,L,1,ALEX9-UFV034,1000,50.4,27.84,  3, 3,2029,EPE
56093,L,1,ALEX10UFV034,1000,50.4,27.84,  3, 3,2029,EPE
56094,L, ,ALEX---CE034,1000,49.9,     ,  3, 3,2029,EPE
56095,L, ,ALEX---CE230,1000,43.4,     ,  3, 3,2029,EPE
56096,L,1,MUCURIEOL013,1000,30.4,  .67,  3, 3,2029,EPE
56097,L,1,ETAIBAEOL013,1000, 29.,  1.4,  3, 3,2029,EPE
56098,L,1,PRAINHEOL013,1000,31.5,  2.8,  3, 3,2029,EPE
56099,L, ,PANATI-CE230,1000,40.6,     ,  3, 3,2029,EPE
56100,L, ,JAGUA2-CE500,1000,40.9,     ,  3, 3,2029,EPE
56101,L, ,JAGUA2-CE230,1000,41.5,     ,  3, 3,2029,EPE
56102,L, ,CARAU2-RN230,1000,43.5,     , 17, 3,2029,EPE
56103,L,1,PANAT5UFV034,1000,45.9,  27.,  3, 3,2029,EPE
56104,L, ,JANDAI-CE230,1000,42.8,     ,  3, 3,2029,EPE
56105,L,1,GARROTEOL034,1000,44.8, 6.47,  3, 3,2029,EPE
56106,L,1,SRAIMUEOL034,1000,44.8, 6.47,  3, 3,2029,EPE
56107,L,1,SINAC3EOL034,1000,44.8, 8.23,  3, 3,2029,EPE
56108,L,1,SINAC4EOL034,1000,44.8, 6.47,  3, 3,2029,EPE
56109,L, ,SINACI-CE034,1000,44.7,     ,  3, 3,2029,EPE
56110,L, ,SINACI-CE230,1000,42.5,     ,  3, 3,2029,EPE
56111,L,1,PANAT6UFV034,1000,45.9,  27.,  3, 3,2029,EPE
56112,L,1,PANAT4UFV034,1000,45.9,  27.,  3, 3,2029,EPE
56113,L,1,GRAVIREOL034,1000,44.1,19.99,  3, 3,2029,EPE
56114,L, ,GRAVIR-CE034,1000, 44.,     ,  3, 3,2029,EPE
56115,L,1,FLRMNCUFV034,1000,44.7, 1.85,  3, 3,2029,EPE
56116,L,1,PITOMBUFV034,1000, 47.,42.52,  3, 3,2029,EPE
56117,L, ,PITOMF-CE034,1000,46.3,     ,  3, 3,2029,EPE
56250,L,1,CARCA1EOL013,1000,46.5,  8.4, 17, 3,2029,EPE
56251,L,1,CARCA2EOL013,1000,46.5,  8.4, 17, 3,2029,EPE
56252,L,1,TERRALEOL013,1000,46.5,  8.4, 17, 3,2029,EPE
56253,L, ,CARCA2-RN013,1000,46.4,     , 17, 3,2029,EPE
56254,L, ,CARCA2-RN230,1000, 45.,     , 17, 3,2029,EPE
56255,L,1,A.BRANEOL034,1000,44.9,  8.4, 17, 3,2029,EPE
56256,L,1,MARTEREOL034,1000,44.9, 6.47, 17, 3,2029,EPE
56257,L, ,ABRAB1-RN034,1000,44.8,     , 17, 3,2029,EPE
56258,L, ,A.BRAN-RN230,1000,43.4,     , 17, 3,2029,EPE
56259,L,1,MEL02-EOL034,1000,39.7,  5.6, 17, 3,2029,EPE
56260,D,1,FAMO.IEOL034,1000,57.4,   0., 17, 3,2029,EPE
56261,L,1,V.ICAPEOL034,1000,44.7, 5.88,  3, 3,2029,EPE
56262,L, ,ICAPUI-CE034,1000,44.6,     ,  3, 3,2029,EPE
56263,L, ,ICAPUI-CE069,1000,43.6,     ,  3, 3,2029,EPE
56264,L, ,MOSSR4-RN069,1000, 43.,     , 17, 3,2029,EPE
56265,L, ,MOSSR4-RN230,1000,42.3,     , 17, 3,2029,EPE
56266,D,1,S.MEL1EOL034,1000,40.3,   0.,  3, 3,2029,EPE
56267,D,1,S.MEL2EOL034,1000,40.3,   0.,  3, 3,2029,EPE
56268,D,1,S.MEL3EOL034,1000,40.3,   0.,  3, 3,2029,EPE
56269,L, ,SDOMEL-CE034,1000,39.9,     ,  3, 3,2029,EPE
56270,D, ,SDOMEL-CE230,1000,33.2,     ,  3, 3,2029,EPE
56271,L,1,VAMAZ5EOL034,1000,48.8,  8.4, 17, 3,2029,EPE
56272,L,1,VPARA1EOL034,1000,48.8,  8.4, 17, 3,2029,EPE
56273,L,1,VPARA2EOL034,1000,48.8,  8.4, 17, 3,2029,EPE
56274,L,1,VPARA3EOL034,1000,48.8,  8.4, 17, 3,2029,EPE
56275,L, ,AMAZO2-RN034,1000,46.4,     , 17, 3,2029,EPE
56276,L,1,VACRE2EOL034,1000,46.5, 8.73, 17, 3,2029,EPE
56277,L,1,CAICA1EOL034,1000,48.8, 7.56, 17, 3,2029,EPE
56278,L,1,CAICA2EOL034,1000,48.8, 5.04, 17, 3,2029,EPE
56279,L,1,VACRE1EOL034,1000,46.5, 7.06, 17, 3,2029,EPE
56280,L, ,MENDUB-RN034,1000,59.3,     , 17, 3,2029,EPE
56281,L,1,JUNCO1EOL034,1000,48.8, 6.72, 17, 3,2029,EPE
56282,L,1,JUNCO2EOL034,1000,48.8, 6.72, 17, 3,2029,EPE
56283,L, ,MEL2---RN500,1000,45.6,     , 17, 3,2029,EPE
56284,L,1,VVLMT1EOL034,1000,47.3, 5.88, 17, 3,2029,EPE
56285,L, ,AMAZB1-RN034,1000,48.7,     , 17, 3,2029,EPE
56286,L, ,AMAZON-RN230,1000,45.5,     , 17, 3,2029,EPE
56287,L, ,MEL02--RN069,1000,38.6,     , 17, 3,2029,EPE
56288,L, ,TIBAU--RN034,1000, 43.,     , 17, 3,2029,EPE
56289,L, ,TIBAU--RN069,1000, 43.,     , 17, 3,2029,EPE
56290,L, ,FILGUE-RN230,1000,43.5,     , 17, 3,2029,EPE
56291,L, ,FILGUE-RN034,1000,44.1,     , 17, 3,2029,EPE
56292,L,1,FILGU1EOL034,1000,44.2, 7.95, 17, 3,2029,EPE
56293,L,1,APODI1UFV034,1000,50.2, 29.7,  2, 3,2029,EPE
56294,L,1,APODI2UFV034,1000,50.2, 29.7,  2, 3,2029,EPE
56295,L,1,APODI3UFV034,1000,50.2, 29.7,  2, 3,2029,EPE
56296,L,1,APODI4UFV034,1000,50.2, 29.7,  2, 3,2029,EPE
56297,L,1,CALCAR-BA034,1000,49.7,   0.,  2, 3,2029,EPE
56298,L, ,CALCAR-CE230,1000,43.3,     ,  3, 3,2029,EPE
56299,L,1,FLORE1UFV034,1000,43.4,   0., 17, 3,2029,EPE
56300,L,1,FLORE2UFV034,1000,43.4,   0., 17, 3,2029,EPE
56301,L,1,FLORE3UFV034,1000,43.4,   0., 17, 3,2029,EPE
56302,L, ,ABRAB2-RN034,1000,43.4,     , 17, 3,2029,EPE
56303,L,1,FILGU2EOL034,1000,44.2,11.93, 17, 3,2029,EPE
56304,L,1,POTB31EOL034,1000,47.3,12.94, 17, 3,2029,EPE
56305,L,1,POTB32EOL034,1000,47.3,12.94, 17, 3,2029,EPE
56306,L,1,POTB33EOL034,1000,47.3,10.58, 17, 3,2029,EPE
56307,L,1,S.FELIEOL034,1000,44.7, 6.72,  3, 3,2029,EPE
56311,L, ,MEL2---RN034,1000,47.2,     , 17, 3,2029,EPE
56312,L,1,VL.AL1EOL034,1000,47.9,10.58, 17, 3,2029,EPE
56313,L,1,VL.AL2EOL034,1000,47.8, 5.88, 17, 3,2029,EPE
56314,L,1,VL.AL4EOL034,1000,47.8,12.94, 17, 3,2029,EPE
56315,L,1,VL.AL5EOL034,1000,47.9,11.76, 17, 3,2029,EPE
56450,L,1,MIASS3EOL034,1000,48.3,19.17, 17, 3,2029,EPE
56451,L, ,MIASSA-RN034,1000, 48.,     , 17, 3,2029,EPE
56452,L, ,MIASSA-RN230,1000,46.6,     , 17, 3,2029,EPE
56453,L,1,ALEGR1EOL034,1000,48.6,14.28, 17, 3,2029,EPE
56454,L,1,ALEGR2EOL034,1000,48.3,28.18, 17, 3,2029,EPE
56455,L, ,ALEGRI-RN034,1000,47.9,     , 17, 3,2029,EPE
56456,L, ,ALEGRI-RN230,1000,46.4,     , 17, 3,2029,EPE
56457,L,1,M.SEC1EOL034,1000,49.4, 7.28, 17, 3,2029,EPE
56458,L,1,M.SEC2EOL034,1000,49.4, 7.28, 17, 3,2029,EPE
56459,L,1,M.SEC3EOL034,1000,49.4, 7.28, 17, 3,2029,EPE
56460,L,1,M.SEC4EOL034,1000,49.4, 7.28, 17, 3,2029,EPE
56461,L, ,M.SECO-RN034,1000,49.3,     , 17, 3,2029,EPE
56462,L, ,M.SECO-RN138,1000,47.8,     , 17, 3,2029,EPE
56463,L,1,REIVE1EOL034,1000,48.7,16.37, 17, 3,2029,EPE
56464,L,1,REIVE3EOL034,1000,48.7,16.83, 17, 3,2029,EPE
56465,L, ,GALINH-RN034,1000,48.6,     , 17, 3,2029,EPE
56466,L, ,GALINH-RN230,1000,47.4,     , 17, 3,2029,EPE
56467,L,1,ARATU1EOL034,1000,42.5, 4.03, 17, 3,2029,EPE
56468,L, ,ARATUA-RN069,1000,41.3,     , 17, 3,2029,EPE
56469,L,1,MIASS2EOL034,1000,42.8, 4.03, 17, 3,2029,EPE
56470,L, ,MIASS2-RN069,1000,41.2,     , 17, 3,2029,EPE
56471,L,1,ASSU5-UFV034,1000,48.1,  27., 17, 3,2029,EPE
56472,L, ,UFVASS-RN138,1000,45.2,     , 17, 3,2029,EPE
56473,L,1,VVLCE1EOL034,1000,47.8, 8.73, 17, 3,2029,EPE
56474,L,1,VVLPB2EOL034,1000,47.8,  9.7, 17, 3,2029,EPE
56475,L,1,VVLPB1EOL034,1000,47.8,  9.7, 17, 3,2029,EPE
56476,L,1,VVLCE2EOL034,1000,47.8, 8.73, 17, 3,2029,EPE
56477,L, ,MEL1---RN034,1000,47.7,     , 17, 3,2029,EPE
56478,L, ,MEL1---RN500,1000,45.4,     , 17, 3,2029,EPE
56479,L,1,VL.CE1EOL034,1000,47.8, 8.95, 17, 3,2029,EPE
56480,L,1,VL.MA1EOL034,1000,47.8, 8.95, 17, 3,2029,EPE
56481,L,1,VL.MA2EOL034,1000,47.8, 8.95, 17, 3,2029,EPE
56482,L,1,VL.MA3EOL034,1000,47.8, 8.95, 17, 3,2029,EPE
56483,L,1,VL.PI1EOL034,1000,47.9,10.58, 17, 3,2029,EPE
56484,L,1,VL.PI2EOL034,1000,47.9,10.58, 17, 3,2029,EPE
56485,L,1,VL.PI3EOL034,1000,47.9,11.76, 17, 3,2029,EPE
56486,L,1,VL.SE2EOL034,1000,47.9,10.58, 17, 3,2029,EPE
56487,L,1,VL.SE3EOL034,1000,47.8,  4.7, 17, 3,2029,EPE
56488,L,1,VL.ES1EOL034,1000,47.3, 9.41, 17, 3,2029,EPE
56489,L,1,VL.SE1EOL034,1000,47.9,10.58, 17, 3,2029,EPE
56490,L,1,VL.RN1EOL034,1000,47.8, 7.06, 17, 3,2029,EPE
56491,L,1,VL.RN2EOL034,1000,47.9,10.58, 17, 3,2029,EPE
56492,L,1,S.MEL1UFV034,1000,48.1,  54., 17, 3,2029,EPE
56493,L,1,S.MEL2UFV034,1000, 48.,  18., 17, 3,2029,EPE
56496,L,1,VL.ES2EOL034,1000,47.4,10.58, 17, 3,2029,EPE
56497,L,1,VL.ES3EOL034,1000,47.3,10.58, 17, 3,2029,EPE
56498,L,1,VL.ES4EOL034,1000,47.4,10.58, 17, 3,2029,EPE
56499,L,1,VL.ES5EOL034,1000,47.4,10.58, 17, 3,2029,EPE
56500,L,1,POTB26EOL034,1000,47.4,11.76, 17, 3,2029,EPE
56501,L, ,MENDUB-RN230,1000,45.2,     , 17, 3,2029,EPE
56502,L,1,MNDUB1UFV034,1000,59.8,33.26, 17, 3,2029,EPE
56503,L,1,MNDUB2UFV034,1000,59.7,29.11, 17, 3,2029,EPE
56504,L,1,MNDUB3UFV034,1000,59.8,33.26, 17, 3,2029,EPE
56505,L,1,MNDUB4UFV034,1000,59.8,33.21, 17, 3,2029,EPE
56506,L,1,MNDUB5UFV034,1000,59.7,29.11, 17, 3,2029,EPE
56507,L,1,MNDUB6UFV034,1000,59.7,29.11, 17, 3,2029,EPE
56508,L,1,MNDUB7UFV034,1000,59.7,29.11, 17, 3,2029,EPE
56509,L,1,MNDUB8UFV034,1000,59.7,29.11, 17, 3,2029,EPE
56510,L,1,MNDUB9UFV034,1000,59.8,33.26, 17, 3,2029,EPE
56511,L,1,MDUB10UFV034,1000,59.6,20.79, 17, 3,2029,EPE
56512,L,1,MDUB11UFV034,1000,60.1, 49.9, 17, 3,2029,EPE
56513,L,1,MDUB12UFV034,1000,59.7,24.95, 17, 3,2029,EPE
56514,L,1,MDUB13UFV034,1000,59.7,24.26, 17, 3,2029,EPE
56515,L, ,VSTERZ-RN034,1000,46.8,     , 17, 3,2029,EPE
56516,L, ,VSTERZ-RN500,1000,44.7,     , 17, 3,2029,EPE
56517,L,1,VSTRZ1EOL034,1000, 47.,12.54, 17, 3,2029,EPE
56518,L,1,VSTRZ2EOL034,1000, 47.,12.54, 17, 3,2029,EPE
56519,L,1,VSTRZ3EOL034,1000, 47.,12.54, 17, 3,2029,EPE
56520,L,1,VSTRZ4EOL034,1000, 47.,12.54, 17, 3,2029,EPE
56521,L,1,VSTRZ5EOL034,1000, 47.,12.54, 17, 3,2029,EPE
56522,L,1,VSTRZ6EOL034,1000, 47.,12.54, 17, 3,2029,EPE
56523,L,1,VSTRZ7EOL034,1000, 47.,12.54, 17, 3,2029,EPE
56524,L,1,VSTRZ8EOL034,1000, 47.,10.98, 17, 3,2029,EPE
56525,L,1,VSTRZ9EOL034,1000, 47.,10.98, 17, 3,2029,EPE
56526,L,1,VSTZ10EOL034,1000, 47.,10.98, 17, 3,2029,EPE
56527,L,1,VSTZ11EOL034,1000, 47.,10.98, 17, 3,2029,EPE
56528,L,1,VSTZ12EOL034,1000, 47.,10.98, 17, 3,2029,EPE
56529,L,1,VSTZ13EOL034,1000, 47.,10.98, 17, 3,2029,EPE
56530,L,1,VSTZ14EOL034,1000, 47.,10.98, 17, 3,2029,EPE
