DE,NOME_DE,PARA,NOME_PARA,CIRC,EST
  628,TERES--PI069,  228,TERES--PI230, 4, 
  228,TERES--PI230,15054,TERESA-PI013, 1, 
15054,TERESA-PI013,  228,TERES--PI230, 1, 
  228,TERES--PI230,15055,TERESB-PI013, 1, 
15055,TERESB-PI013,  228,TERES--PI230, 1, 
  229,B.ESPE-PI230,   44,BESPE1UHE013, 1,L
   44,BESPE1UHE013,  229,B.ESPE-PI230, 1,L
  229,B.ESPE-PI230,   46,BESPE3UHE013, 1,L
   46,BESPE3UHE013,  229,B.ESPE-PI230, 1,L
  229,B.ESPE-PI230,   47,BESPM4SIN013, 1, 
   47,BESPM4SIN013,  229,B.ESPE-PI230, 1, 
  229,B.ESPE-PI230,   88,CACHEAUHE013, 1,L
   88,CACHEAUHE013,  229,B.ESPE-PI230, 1,L
  229,B.ESPE-PI230,  629,B.ESPE-PI069, 1, 
  629,B.ESPE-PI069,  229,B.ESPE-PI230, 1, 
  229,B.ESPE-PI230,  629,B.ESPE-PI069, 2, 
  629,B.ESPE-PI069,  229,B.ESPE-PI230, 2, 
  229,B.ESPE-PI230,  629,B.ESPE-PI069, 3, 
  629,B.ESPE-PI069,  229,B.ESPE-PI230, 3, 
  230,PERITO-MA230,  231,MIRAND-MA230, 1, 
  231,MIRAND-MA230,  230,PERITO-MA230, 1, 
  230,PERITO-MA230,  630,PERITO-MA069, 1, 
  630,PERITO-MA069,  230,PERITO-MA230, 1, 
  230,PERITO-MA230,  630,PERITO-MA069, 2, 
  630,PERITO-MA069,  230,PERITO-MA230, 2, 
  230,PERITO-MA230,  630,PERITO-MA069, 3, 
  630,PERITO-MA069,  230,PERITO-MA230, 3, 
  230,PERITO-MA230,19099,CAXIA2-MA230, 1, 
19099,CAXIA2-MA230,  230,PERITO-MA230, 1, 
  231,MIRAND-MA230,  331,MIRA1A-MA000, 1, 
  331,MIRA1A-MA000,  231,MIRAND-MA230, 1, 
  231,MIRAND-MA230,  431,MIRA2A-MA000, 1, 
  431,MIRA2A-MA000,  231,MIRAND-MA230, 1, 
  231,MIRAND-MA230,  531,MIRA1B-MA000, 1, 
  531,MIRA1B-MA000,  231,MIRAND-MA230, 1, 
  231,MIRAND-MA230,  731,MIRA2B-MA000, 1, 
  731,MIRA2B-MA000,  231,MIRAND-MA230, 1, 
  231,MIRAND-MA230,  732,MIRAN3-MA000, 1, 
  732,MIRAN3-MA000,  231,MIRAND-MA230, 1, 
  231,MIRAND-MA230,13230,ENCRUZ-MA230, 1, 
13230,ENCRUZ-MA230,  231,MIRAND-MA230, 1, 
  231,MIRAND-MA230,13410,G.NORT-MA230, 1, 
13410,G.NORT-MA230,  231,MIRAND-MA230, 1, 
  232,SLUIS1-MA230,  632,SLU1S1-MA069, 1, 
  632,SLU1S1-MA069,  232,SLUIS1-MA230, 1, 
  232,SLUIS1-MA230,  632,SLU1S1-MA069, 2, 
  632,SLU1S1-MA069,  232,SLUIS1-MA230, 2, 
  232,SLUIS1-MA230,  632,SLU1S1-MA069, 3, 
  632,SLU1S1-MA069,  232,SLUIS1-MA230, 3, 
  232,SLUIS1-MA230,  632,SLU1S1-MA069, 4, 
  632,SLU1S1-MA069,  232,SLUIS1-MA230, 4, 
  233,COREM2-PB230,  633,COREM2-PB069, 1, 
  633,COREM2-PB069,  233,COREM2-PB230, 1, 
  233,COREM2-PB230,  633,COREM2-PB069, 2, 
  633,COREM2-PB069,  233,COREM2-PB230, 2, 
  233,COREM2-PB230,  633,COREM2-PB069, 3, 
  633,COREM2-PB069,  233,COREM2-PB230, 3, 
  234,PICI2--CE230,  634,PICI2--CE069, 1, 
  634,PICI2--CE069,  234,PICI2--CE230, 1, 
  234,PICI2--CE230,  634,PICI2--CE069, 2, 
  634,PICI2--CE069,  234,PICI2--CE230, 2, 
  234,PICI2--CE230,  634,PICI2--CE069, 3, 
  634,PICI2--CE069,  234,PICI2--CE230, 3, 
  234,PICI2--CE230,  634,PICI2--CE069, 4, 
  634,PICI2--CE069,  234,PICI2--CE230, 4, 
  234,PICI2--CE230,  634,PICI2--CE069, 5, 
  634,PICI2--CE069,  234,PICI2--CE230, 5, 
  235,CASTAN-PA230,  292,ST.MAR-PA230, 1, 
  292,ST.MAR-PA230,  235,CASTAN-PA230, 1, 
  235,CASTAN-PA230,  292,ST.MAR-PA230, 2, 
  292,ST.MAR-PA230,  235,CASTAN-PA230, 2, 
  235,CASTAN-PA230,  429,CASTA1-PA000, 1, 
  429,CASTA1-PA000,  235,CASTAN-PA230, 1, 
  235,CASTAN-PA230,  430,CASTA2-PA000, 1, 
  430,CASTA2-PA000,  235,CASTAN-PA230, 1, 
  236,C.NETO-MA230,  636,C.NETO-MA069, 1, 
  636,C.NETO-MA069,  236,C.NETO-MA230, 1, 
  236,C.NETO-MA230,  636,C.NETO-MA069, 2, 
  636,C.NETO-MA069,  236,C.NETO-MA230, 2, 
  237,S.J.PI-PI230,  287,E.MART-PI230, 1, 
  287,E.MART-PI230,  237,S.J.PI-PI230, 1, 
  237,S.J.PI-PI230,  295,PICOS--PI230, 1, 
  295,PICOS--PI230,  237,S.J.PI-PI230, 1, 
  537,S.J.PI-PI500,  237,S.J.PI-PI230, 1, 
  237,S.J.PI-PI230,  537,S.J.PI-PI500, 1, 
  537,S.J.PI-PI500,  237,S.J.PI-PI230, 2, 
  237,S.J.PI-PI230,  537,S.J.PI-PI500, 2, 
  237,S.J.PI-PI230,  637,S.J.PI-PI069, 1, 
  637,S.J.PI-PI069,  237,S.J.PI-PI230, 1, 
  237,S.J.PI-PI230,  637,S.J.PI-PI069, 2, 
  637,S.J.PI-PI069,  237,S.J.PI-PI230, 2, 
  237,S.J.PI-PI230,  637,S.J.PI-PI069, 3, 
  637,S.J.PI-PI069,  237,S.J.PI-PI230, 3, 
  237,S.J.PI-PI230,  637,S.J.PI-PI069, 4, 
  637,S.J.PI-PI069,  237,S.J.PI-PI230, 4, 
  238,P.DUTR-MA230,  230,PERITO-MA230, 1, 
  230,PERITO-MA230,  238,P.DUTR-MA230, 1, 
  538,P.DUTR-MA500,  238,P.DUTR-MA230, 1, 
  238,P.DUTR-MA230,  538,P.DUTR-MA500, 1, 
  238,P.DUTR-MA230,  638,P.DUTR-MA069, 1, 
  638,P.DUTR-MA069,  238,P.DUTR-MA230, 1, 
  238,P.DUTR-MA230,  638,P.DUTR-MA069, 2, 
  638,P.DUTR-MA069,  238,P.DUTR-MA230, 2, 
  238,P.DUTR-MA230,  638,P.DUTR-MA069, 3, 
  638,P.DUTR-MA069,  238,P.DUTR-MA230, 3, 
  238,P.DUTR-MA230,  934,PDDCS1-MA000, 1, 
  934,PDDCS1-MA000,  238,P.DUTR-MA230, 1, 
  239,IMPERA-MA230,  315,PFRANC-MA230, 1, 
  315,PFRANC-MA230,  239,IMPERA-MA230, 1, 
  239,IMPERA-MA230,  315,PFRANC-MA230, 2, 
  315,PFRANC-MA230,  239,IMPERA-MA230, 2, 
  539,IMPERA-MA500,  239,IMPERA-MA230, 1, 
  239,IMPERA-MA230,  539,IMPERA-MA500, 1, 
  539,IMPERA-MA500,  239,IMPERA-MA230, 2, 
  239,IMPERA-MA230,  539,IMPERA-MA500, 2, 
  239,IMPERA-MA230,  639,IMPERA-MA069, 1, 
  639,IMPERA-MA069,  239,IMPERA-MA230, 1, 
  239,IMPERA-MA230,  639,IMPERA-MA069, 2, 
  639,IMPERA-MA069,  239,IMPERA-MA230, 2, 
  239,IMPERA-MA230,  639,IMPERA-MA069, 3, 
  639,IMPERA-MA069,  239,IMPERA-MA230, 3, 
  239,IMPERA-MA230,  805,SUZANO-MA230, 1, 
  805,SUZANO-MA230,  239,IMPERA-MA230, 1, 
  239,IMPERA-MA230,  944,IZ--T2-MA000, 1, 
  944,IZ--T2-MA000,  239,IMPERA-MA230, 1, 
  239,IMPERA-MA230,  947,IZ--T1-MA000, 1, 
  947,IZ--T1-MA000,  239,IMPERA-MA230, 1, 
  240,ANGELI-PE230,  241,RECIFE-PE230, 2, 
  241,RECIFE-PE230,  240,ANGELI-PE230, 2, 
  240,ANGELI-PE230,  252,RIBEIR-PE230, 1, 
  252,RIBEIR-PE230,  240,ANGELI-PE230, 1, 
  240,ANGELI-PE230,  252,RIBEIR-PE230, 2, 
  252,RIBEIR-PE230,  240,ANGELI-PE230, 2, 
  240,ANGELI-PE230,  255,TACAIM-PE230, 1, 
  255,TACAIM-PE230,  240,ANGELI-PE230, 1, 
  240,ANGELI-PE230,  255,TACAIM-PE230, 2, 
  255,TACAIM-PE230,  240,ANGELI-PE230, 2, 
  240,ANGELI-PE230,  255,TACAIM-PE230, 3, 
  255,TACAIM-PE230,  240,ANGELI-PE230, 3, 
  240,ANGELI-PE230,  342,MESSIA-AL230, 1, 
  342,MESSIA-AL230,  240,ANGELI-PE230, 1, 
  240,ANGELI-PE230,  342,MESSIA-AL230, 2, 
  342,MESSIA-AL230,  240,ANGELI-PE230, 2, 
  240,ANGELI-PE230,  342,MESSIA-AL230, 3, 
  342,MESSIA-AL230,  240,ANGELI-PE230, 3, 
  540,ANGEL2-PE500,  240,ANGELI-PE230, 1, 
  240,ANGELI-PE230,  540,ANGEL2-PE500, 1, 
  540,ANGEL2-PE500,  240,ANGELI-PE230, 2, 
  240,ANGELI-PE230,  540,ANGEL2-PE500, 2, 
  240,ANGELI-PE230,  640,ANGELI-PE069, 1, 
  640,ANGELI-PE069,  240,ANGELI-PE230, 1, 
  240,ANGELI-PE230,  640,ANGELI-PE069, 2, 
  640,ANGELI-PE069,  240,ANGELI-PE230, 2, 
  240,ANGELI-PE230,  640,ANGELI-PE069, 3, 
  640,ANGELI-PE069,  240,ANGELI-PE230, 3, 
  240,ANGELI-PE230,11244,CGRD2A-PB230, 1, 
11244,CGRD2A-PB230,  240,ANGELI-PE230, 1, 
  241,RECIFE-PE230,  247,GOIANI-PE230, 1, 
  247,GOIANI-PE230,  241,RECIFE-PE230, 1, 
  241,RECIFE-PE230,  247,GOIANI-PE230, 2, 
  247,GOIANI-PE230,  241,RECIFE-PE230, 2, 
  241,RECIFE-PE230,  250,MIRUEI-PE230, 1, 
  250,MIRUEI-PE230,  241,RECIFE-PE230, 1, 
  241,RECIFE-PE230,  250,MIRUEI-PE230, 2, 
  250,MIRUEI-PE230,  241,RECIFE-PE230, 2, 
  241,RECIFE-PE230,  250,MIRUEI-PE230, 3, 
  250,MIRUEI-PE230,  241,RECIFE-PE230, 3, 
  241,RECIFE-PE230,  254,JOAIRA-PE230, 1, 
  254,JOAIRA-PE230,  241,RECIFE-PE230, 1, 
  241,RECIFE-PE230,  254,JOAIRA-PE230, 2, 
  254,JOAIRA-PE230,  241,RECIFE-PE230, 2, 
  241,RECIFE-PE230,  254,JOAIRA-PE230, 3, 
  254,JOAIRA-PE230,  241,RECIFE-PE230, 3, 
  241,RECIFE-PE230,  260,PAU-FE-PE230, 1, 
  260,PAU-FE-PE230,  241,RECIFE-PE230, 1, 
  241,RECIFE-PE230,  260,PAU-FE-PE230, 2, 
  260,PAU-FE-PE230,  241,RECIFE-PE230, 2, 
  541,RECIFE-PE500,  241,RECIFE-PE230, 1, 
  241,RECIFE-PE230,  541,RECIFE-PE500, 1, 
  541,RECIFE-PE500,  241,RECIFE-PE230, 2, 
  241,RECIFE-PE230,  541,RECIFE-PE500, 2, 
  541,RECIFE-PE500,  241,RECIFE-PE230, 3, 
  241,RECIFE-PE230,  541,RECIFE-PE500, 3, 
  541,RECIFE-PE500,  241,RECIFE-PE230, 4, 
  241,RECIFE-PE230,  541,RECIFE-PE500, 4, 
  241,RECIFE-PE230,  741,RCDCS--PE000, 1, 
  741,RCDCS--PE000,  241,RECIFE-PE230, 1, 
  241,RECIFE-PE230,12101,RECBG1-PE230, 1, 
12101,RECBG1-PE230,  241,RECIFE-PE230, 1, 
  241,RECIFE-PE230,12102,RECBG2-PE230, 2, 
12102,RECBG2-PE230,  241,RECIFE-PE230, 2, 
  241,RECIFE-PE230,12202,JABOAT-PE230, 1, 
12202,JABOAT-PE230,  241,RECIFE-PE230, 1, 
  241,RECIFE-PE230,17101,REBON1-PE230, 1, 
17101,REBON1-PE230,  241,RECIFE-PE230, 1, 
  241,RECIFE-PE230,17102,REBON2-PE230, 2, 
17102,REBON2-PE230,  241,RECIFE-PE230, 2, 
  242,R.LAR--AL230,  642,RIO-LA-AL069, 1, 
  642,RIO-LA-AL069,  242,R.LAR--AL230, 1, 
  242,R.LAR--AL230,  642,RIO-LA-AL069, 2, 
  642,RIO-LA-AL069,  242,R.LAR--AL230, 2, 
  242,R.LAR--AL230,  642,RIO-LA-AL069, 3, 
  642,RIO-LA-AL069,  242,R.LAR--AL230, 3, 
  242,R.LAR--AL230,11242,ARAPI3-AL230, 1, 
11242,ARAPI3-AL230,  242,R.LAR--AL230, 1, 
  242,R.LAR--AL230,21046,BRASKE-AL230, 1, 
21046,BRASKE-AL230,  242,R.LAR--AL230, 1, 
  243,BONGI--PE230,  643,BONGIA-PE069, 1, 
  643,BONGIA-PE069,  243,BONGI--PE230, 1, 
  243,BONGI--PE230,  643,BONGIA-PE069, 2, 
  643,BONGIA-PE069,  243,BONGI--PE230, 2, 
  243,BONGI--PE230,  663,BONGIB-PE069, 1, 
  663,BONGIB-PE069,  243,BONGI--PE230, 1, 
  243,BONGI--PE230,  663,BONGIB-PE069, 2, 
  663,BONGIB-PE069,  243,BONGI--PE230, 2, 
  243,BONGI--PE230,  843,BONGIB-PE013, 1, 
  843,BONGIB-PE013,  243,BONGI--PE230, 1, 
  243,BONGI--PE230,  943,BONGIC-PE013, 1, 
  943,BONGIC-PE013,  243,BONGI--PE230, 1, 
  243,BONGI--PE230,17443,BONGIA-PE013, 1, 
17443,BONGIA-PE013,  243,BONGI--PE230, 1, 
  243,BONGI--PE230,21039,GERDAU-PE230, 1, 
21039,GERDAU-PE230,  243,BONGI--PE230, 1, 
  244,CGRD2B-PB230,  682,CGRD2B-PB069, 1, 
  682,CGRD2B-PB069,  244,CGRD2B-PB230, 1, 
  244,CGRD2B-PB230,  682,CGRD2B-PB069, 2, 
  682,CGRD2B-PB069,  244,CGRD2B-PB230, 2, 
  244,CGRD2B-PB230,11033,COTEMI-PE230, 1, 
11033,COTEMI-PE230,  244,CGRD2B-PB230, 1, 
  244,CGRD2B-PB230,11244,CGRD2A-PB230, 1, 
11244,CGRD2A-PB230,  244,CGRD2B-PB230, 1, 
  245,SRITA2-PB230,  745,SRITA2-PB069, 1, 
  745,SRITA2-PB069,  245,SRITA2-PB230, 1, 
  245,SRITA2-PB230,  745,SRITA2-PB069, 2, 
  745,SRITA2-PB069,  245,SRITA2-PB230, 2, 
  245,SRITA2-PB230,  745,SRITA2-PB069, 3, 
  745,SRITA2-PB069,  245,SRITA2-PB230, 3, 
  245,SRITA2-PB230,  745,SRITA2-PB069, 4, 
  745,SRITA2-PB069,  245,SRITA2-PB230, 4, 
  246,NATAL2-RN230,  346,NATAL3-RN230, 1, 
  346,NATAL3-RN230,  246,NATAL2-RN230, 1, 
  246,NATAL2-RN230,  346,NATAL3-RN230, 2, 
  346,NATAL3-RN230,  246,NATAL2-RN230, 2, 
  246,NATAL2-RN230,  646,NATAL2-RN069, 1, 
  646,NATAL2-RN069,  246,NATAL2-RN230, 1, 
  246,NATAL2-RN230,  646,NATAL2-RN069, 2, 
  646,NATAL2-RN069,  246,NATAL2-RN230, 2, 
  246,NATAL2-RN230,  646,NATAL2-RN069, 3, 
  646,NATAL2-RN069,  246,NATAL2-RN230, 3, 
  246,NATAL2-RN230,  646,NATAL2-RN069, 4, 
  646,NATAL2-RN069,  246,NATAL2-RN230, 4, 
  247,GOIANI-PE230,  647,GOIANI-PE069, 1, 
  647,GOIANI-PE069,  247,GOIANI-PE230, 1, 
  247,GOIANI-PE230,  647,GOIANI-PE069, 2, 
  647,GOIANI-PE069,  247,GOIANI-PE230, 2, 
  247,GOIANI-PE230,  647,GOIANI-PE069, 3, 
  647,GOIANI-PE069,  247,GOIANI-PE230, 3, 
  247,GOIANI-PE230,  647,GOIANI-PE069, 4, 
  647,GOIANI-PE069,  247,GOIANI-PE230, 4, 
  247,GOIANI-PE230,12249,NORFIL-PB230, 1, 
12249,NORFIL-PB230,  247,GOIANI-PE230, 1, 
  247,GOIANI-PE230,12999,JPSII--PB230, 1, 
12999,JPSII--PB230,  247,GOIANI-PE230, 1, 
  247,GOIANI-PE230,12999,JPSII--PB230, 2, 
12999,JPSII--PB230,  247,GOIANI-PE230, 2, 
  248,MUSSU2-PB230,  648,MUSSU2-PB069, 1, 
  648,MUSSU2-PB069,  248,MUSSU2-PB230, 1, 
  248,MUSSU2-PB230,  648,MUSSU2-PB069, 2, 
  648,MUSSU2-PB069,  248,MUSSU2-PB230, 2, 
  248,MUSSU2-PB230,  648,MUSSU2-PB069, 3, 
  648,MUSSU2-PB069,  248,MUSSU2-PB230, 3, 
  248,MUSSU2-PB230,  648,MUSSU2-PB069, 4, 
  648,MUSSU2-PB069,  248,MUSSU2-PB230, 4, 
  249,PIRAPA-PE230,  353,SUAPE2-PE230, 1, 
  353,SUAPE2-PE230,  249,PIRAPA-PE230, 1, 
  249,PIRAPA-PE230,  353,SUAPE2-PE230, 2, 
  353,SUAPE2-PE230,  249,PIRAPA-PE230, 2, 
  249,PIRAPA-PE230,  649,PIRAPA-PE069, 1, 
  649,PIRAPA-PE069,  249,PIRAPA-PE230, 1, 
  249,PIRAPA-PE230,  649,PIRAPA-PE069, 2, 
  649,PIRAPA-PE069,  249,PIRAPA-PE230, 2, 
  249,PIRAPA-PE230,  649,PIRAPA-PE069, 3, 
  649,PIRAPA-PE069,  249,PIRAPA-PE230, 3, 
  249,PIRAPA-PE230,  649,PIRAPA-PE069, 4, 
  649,PIRAPA-PE069,  249,PIRAPA-PE230, 4, 
  249,PIRAPA-PE230,12202,JABOAT-PE230, 1, 
12202,JABOAT-PE230,  249,PIRAPA-PE230, 1, 
  249,PIRAPA-PE230,12202,JABOAT-PE230, 2, 
12202,JABOAT-PE230,  249,PIRAPA-PE230, 2, 
  249,PIRAPA-PE230,21040,PETROF-PE230, 1, 
21040,PETROF-PE230,  249,PIRAPA-PE230, 1, 
  250,MIRUEI-PE230,  650,MIRUEI-PE069, 1, 
  650,MIRUEI-PE069,  250,MIRUEI-PE230, 1, 
  250,MIRUEI-PE230,  650,MIRUEI-PE069, 2, 
  650,MIRUEI-PE069,  250,MIRUEI-PE230, 2, 
  250,MIRUEI-PE230,  650,MIRUEI-PE069, 3, 
  650,MIRUEI-PE069,  250,MIRUEI-PE230, 3, 
  250,MIRUEI-PE230,  650,MIRUEI-PE069, 4, 
  650,MIRUEI-PE069,  250,MIRUEI-PE230, 4, 
  251,A?U2---RN230,  151,A?U2---RN138, 1, 
  151,A?U2---RN138,  251,A?U2---RN230, 1, 
  251,A?U2---RN230,  151,A?U2---RN138, 2, 
  151,A?U2---RN138,  251,A?U2---RN230, 2, 
  251,A?U2---RN230,  151,A?U2---RN138, 3, 
  151,A?U2---RN138,  251,A?U2---RN230, 3, 
  251,A?U2---RN230,  333,JSPERE-RN230, 1, 
  333,JSPERE-RN230,  251,A?U2---RN230, 1, 
  251,A?U2---RN230,  333,JSPERE-RN230, 2, 
  333,JSPERE-RN230,  251,A?U2---RN230, 2, 
  251,A?U2---RN230,  651,ACU----RN069, 1, 
  651,ACU----RN069,  251,A?U2---RN230, 1, 
  251,A?U2---RN230,  651,ACU----RN069, 2, 
  651,ACU----RN069,  251,A?U2---RN230, 2, 
  251,A?U2---RN230,  651,ACU----RN069, 3, 
  651,ACU----RN069,  251,A?U2---RN230, 3, 
  251,A?U2---RN230,  651,ACU----RN069, 4, 
  651,ACU----RN069,  251,A?U2---RN230, 4, 
  251,A?U2---RN230,11265,A?U3---RN230, 1, 
11265,A?U3---RN230,  251,A?U2---RN230, 1, 
  251,A?U2---RN230,11265,A?U3---RN230, 2, 
11265,A?U3---RN230,  251,A?U2---RN230, 2, 
  251,A?U2---RN230,11265,A?U3---RN230, 3, 
11265,A?U3---RN230,  251,A?U2---RN230, 3, 
  251,A?U2---RN230,56456,ALEGRI-RN230, 1, 
56456,ALEGRI-RN230,  251,A?U2---RN230, 1, 
  252,RIBEIR-PE230,  241,RECIFE-PE230, 1, 
  241,RECIFE-PE230,  252,RIBEIR-PE230, 1, 
  252,RIBEIR-PE230,  241,RECIFE-PE230, 2, 
  241,RECIFE-PE230,  252,RIBEIR-PE230, 2, 
  252,RIBEIR-PE230,  752,RIBEIR-PE069, 1, 
  752,RIBEIR-PE069,  252,RIBEIR-PE230, 1, 
  252,RIBEIR-PE230,  752,RIBEIR-PE069, 2, 
  752,RIBEIR-PE069,  252,RIBEIR-PE230, 2, 
  252,RIBEIR-PE230,  752,RIBEIR-PE069, 3, 
  752,RIBEIR-PE069,  252,RIBEIR-PE230, 3, 
  252,RIBEIR-PE230,  752,RIBEIR-PE069, 4, 
  752,RIBEIR-PE069,  252,RIBEIR-PE230, 4, 
  253,SUAPE3-PE230,  353,SUAPE2-PE230, 1, 
  353,SUAPE2-PE230,  253,SUAPE3-PE230, 1, 
  253,SUAPE3-PE230,  353,SUAPE2-PE230, 2, 
  353,SUAPE2-PE230,  253,SUAPE3-PE230, 2, 
  253,SUAPE3-PE230,21041,PETROQ-PE230, 1, 
21041,PETROQ-PE230,  253,SUAPE3-PE230, 1, 
  253,SUAPE3-PE230,21041,PETROQ-PE230, 2, 
21041,PETROQ-PE230,  253,SUAPE3-PE230, 2, 
  254,JOAIRA-PE230,  243,BONGI--PE230, 1, 
  243,BONGI--PE230,  254,JOAIRA-PE230, 1, 
  254,JOAIRA-PE230,  243,BONGI--PE230, 2, 
  243,BONGI--PE230,  254,JOAIRA-PE230, 2, 
  254,JOAIRA-PE230,  243,BONGI--PE230, 3, 
  243,BONGI--PE230,  254,JOAIRA-PE230, 3, 
  254,JOAIRA-PE230,  654,JOAIRA-PE069, 1, 
  654,JOAIRA-PE069,  254,JOAIRA-PE230, 1, 
  254,JOAIRA-PE230,  654,JOAIRA-PE069, 2, 
  654,JOAIRA-PE069,  254,JOAIRA-PE230, 2, 
  254,JOAIRA-PE230,  654,JOAIRA-PE069, 3, 
  654,JOAIRA-PE069,  254,JOAIRA-PE230, 3, 
  255,TACAIM-PE230,  244,CGRD2B-PB230, 1, 
  244,CGRD2B-PB230,  255,TACAIM-PE230, 1, 
  255,TACAIM-PE230,  244,CGRD2B-PB230, 2, 
  244,CGRD2B-PB230,  255,TACAIM-PE230, 2, 
  255,TACAIM-PE230,  655,TACAIM-PE069, 1,L
  655,TACAIM-PE069,  255,TACAIM-PE230, 1,L
  255,TACAIM-PE230,  655,TACAIM-PE069, 2,L
  655,TACAIM-PE069,  255,TACAIM-PE230, 2,L
  255,TACAIM-PE230,  655,TACAIM-PE069, 3,L
  655,TACAIM-PE069,  255,TACAIM-PE230, 3,L
  255,TACAIM-PE230,  655,TACAIM-PE069, 4,L
  655,TACAIM-PE069,  255,TACAIM-PE230, 4,L
  256,LCARRO-PE230,  656,LCARRO-PE069, 1, 
  656,LCARRO-PE069,  256,LCARRO-PE230, 1, 
  256,LCARRO-PE230,  656,LCARRO-PE069, 2, 
  656,LCARRO-PE069,  256,LCARRO-PE230, 2, 
  256,LCARRO-PE230,11033,COTEMI-PE230, 1, 
11033,COTEMI-PE230,  256,LCARRO-PE230, 1, 
  257,BNOME2-PE230,  122,BNOME2-PE138, 1, 
  122,BNOME2-PE138,  257,BNOME2-PE230, 1, 
  257,BNOME2-PE230,  122,BNOME2-PE138, 2, 
  122,BNOME2-PE138,  257,BNOME2-PE230, 2, 
  257,BNOME2-PE230,  220,BOM-NO-PE230, 1, 
  220,BOM-NO-PE230,  257,BNOME2-PE230, 1, 
  257,BNOME2-PE230,  220,BOM-NO-PE230, 2, 
  220,BOM-NO-PE230,  257,BNOME2-PE230, 2, 
  258,PENEDO-AL230,  658,PENEDO-AL069, 1, 
  658,PENEDO-AL069,  258,PENEDO-AL230, 1, 
  258,PENEDO-AL230,  658,PENEDO-AL069, 2, 
  658,PENEDO-AL069,  258,PENEDO-AL230, 2, 
  258,PENEDO-AL230,  658,PENEDO-AL069, 3, 
  658,PENEDO-AL069,  258,PENEDO-AL230, 3, 
  258,PENEDO-AL230,11242,ARAPI3-AL230, 1, 
11242,ARAPI3-AL230,  258,PENEDO-AL230, 1, 
  259,MACEIO-AL230,  659,TABULE-AL069, 1, 
  659,TABULE-AL069,  259,MACEIO-AL230, 1, 
  259,MACEIO-AL230,  659,TABULE-AL069, 2, 
  659,TABULE-AL069,  259,MACEIO-AL230, 2, 
  259,MACEIO-AL230,  659,TABULE-AL069, 3, 
  659,TABULE-AL069,  259,MACEIO-AL230, 3, 
  259,MACEIO-AL230,  659,TABULE-AL069, 4, 
  659,TABULE-AL069,  259,MACEIO-AL230, 4, 
  260,PAU-FE-PE230,  245,SRITA2-PB230, 1, 
  245,SRITA2-PB230,  260,PAU-FE-PE230, 1, 
  260,PAU-FE-PE230,  247,GOIANI-PE230, 1, 
  247,GOIANI-PE230,  260,PAU-FE-PE230, 1, 
  260,PAU-FE-PE230,  256,LCARRO-PE230, 1, 
  256,LCARRO-PE230,  260,PAU-FE-PE230, 1, 
  260,PAU-FE-PE230,  261,MIRUE2-PE230, 1, 
  261,MIRUE2-PE230,  260,PAU-FE-PE230, 1, 
  260,PAU-FE-PE230,  261,MIRUE2-PE230, 2, 
  261,MIRUE2-PE230,  260,PAU-FE-PE230, 2, 
  260,PAU-FE-PE230,  660,PAU-FE-PE069, 1, 
  660,PAU-FE-PE069,  260,PAU-FE-PE230, 1, 
  260,PAU-FE-PE230,  660,PAU-FE-PE069, 2, 
  660,PAU-FE-PE069,  260,PAU-FE-PE230, 2, 
  260,PAU-FE-PE230,  660,PAU-FE-PE069, 3, 
  660,PAU-FE-PE069,  260,PAU-FE-PE230, 3, 
  260,PAU-FE-PE230,11244,CGRD2A-PB230, 1, 
11244,CGRD2A-PB230,  260,PAU-FE-PE230, 1, 
  260,PAU-FE-PE230,21110,FIAT---PE230, 1, 
21110,FIAT---PE230,  260,PAU-FE-PE230, 1, 
  260,PAU-FE-PE230,21110,FIAT---PE230, 2, 
21110,FIAT---PE230,  260,PAU-FE-PE230, 2, 
  261,MIRUE2-PE230,  661,MIRUE2-PE069, 1, 
  661,MIRUE2-PE069,  261,MIRUE2-PE230, 1, 
  261,MIRUE2-PE230,  661,MIRUE2-PE069, 2, 
  661,MIRUE2-PE069,  261,MIRUE2-PE230, 2, 
  262,T.FREI-BA230,  162,T.FREI-BA138, 1, 
  162,T.FREI-BA138,  262,T.FREI-BA230, 1, 
  262,T.FREI-BA230,  162,T.FREI-BA138, 2, 
  162,T.FREI-BA138,  262,T.FREI-BA230, 2, 
  262,T.FREI-BA230,  162,T.FREI-BA138, 3, 
  162,T.FREI-BA138,  262,T.FREI-BA230, 3, 
  263,ITAPEB-BA230,   95,ITAPE1UHE013, 1,L
   95,ITAPE1UHE013,  263,ITAPEB-BA230, 1,L
  263,ITAPEB-BA230,  267,VERACE-BA230, 1, 
  267,VERACE-BA230,  263,ITAPEB-BA230, 1, 
  263,ITAPEB-BA230,  269,EUNAPO-BA230, 1, 
  269,EUNAPO-BA230,  263,ITAPEB-BA230, 1, 
  263,ITAPEB-BA230,  269,EUNAPO-BA230, 2, 
  269,EUNAPO-BA230,  263,ITAPEB-BA230, 2, 
  263,ITAPEB-BA230,18612,POCOE3-BA230, 1, 
18612,POCOE3-BA230,  263,ITAPEB-BA230, 1, 
  264,S.A.JE-BA230,  276,FUNIL--BA230, 1, 
  276,FUNIL--BA230,  264,S.A.JE-BA230, 1, 
  264,S.A.JE-BA230,  276,FUNIL--BA230, 2, 
  276,FUNIL--BA230,  264,S.A.JE-BA230, 2, 
